name: sedan2door_-40_20_-20_0_0_200_60_450---gt: [ True, 28, 60, 74]---predictions: [0.13, 30, 104, 75]
name: hybrid_-20_40_-40_0_40_360_40_400---gt: [ True, 28, 108, 149]---predictions: [0.37, 28, 98, 149]
name: suv_0_0_-20_20_0_40_40_400---gt: [ False, 32, 100, 0]---predictions: [0.29, 28, 89, 0]
name: hybrid_0_20_-40_40_40_160_60_400---gt: [ False, 0, 0, 74]---predictions: [0.22, 0, 0, 75]
name: hybrid_-20_40_0_0_20_200_20_400---gt: [ True, 30, 73, 149]---predictions: [0.26, 30, 86, 149]
name: hybrid_-40_0_-40_40_20_360_60_450---gt: [ True, 28, 136, 0]---predictions: [0.40, 29, 111, 0]
name: hybrid_-20_0_-40_0_40_40_20_400---gt: [ True, 34, 85, 0]---predictions: [0.10, 28, 91, 0]
name: sedan2door_-20_20_0_20_20_360_20_450---gt: [ True, 28, 95, 74]---predictions: [0.29, 30, 82, 75]
name: suv_-20_40_-20_20_40_160_40_450---gt: [ True, 34, 57, 149]---predictions: [0.40, 32, 100, 149]
name: hybrid_0_20_-40_20_40_80_20_400---gt: [ False, 35, 70, 74]---predictions: [0.57, 32, 96, 75]
name: sedan4door_-20_0_0_40_20_360_20_450---gt: [ True, 27, 93, 0]---predictions: [0.44, 31, 86, 0]
name: suv_-20_20_-40_20_0_120_60_450---gt: [ True, 38, 78, 74]---predictions: [0.29, 30, 103, 75]
name: hatchback_-20_40_-20_0_40_280_20_450---gt: [ True, 23, 85, 149]---predictions: [0.58, 28, 88, 149]
name: sedan2door_-20_20_-40_40_0_240_40_450---gt: [ True, 23, 75, 74]---predictions: [0.17, 27, 100, 75]
name: sedan4door_-40_0_-20_0_0_320_80_450---gt: [ True, 20, 134, 0]---predictions: [0.17, 28, 95, 0]
name: sedan2door_-40_40_0_20_20_360_20_450---gt: [ True, 28, 99, 149]---predictions: [0.26, 30, 83, 149]
name: sedan4door_0_0_0_40_40_240_60_450---gt: [ False, 25, 70, 0]---predictions: [0.17, 25, 93, 0]
name: hatchback_-40_20_-40_0_40_240_20_400---gt: [ True, 0, 0, 74]---predictions: [0.25, 0, 0, 75]
name: suv_-40_40_0_0_20_200_40_400---gt: [ True, 29, 56, 149]---predictions: [0.39, 28, 84, 149]
name: hybrid_0_20_-20_40_0_280_20_400---gt: [ False, 0, 0, 74]---predictions: [0.26, 0, 0, 75]
name: hatchback_-20_20_-40_0_0_280_40_400---gt: [ True, 21, 79, 74]---predictions: [0.45, 31, 101, 75]
name: hatchback_-40_40_-40_40_20_160_80_450---gt: [ True, 36, 68, 149]---predictions: [0.46, 29, 105, 149]
name: hybrid_-40_0_0_40_0_120_60_450---gt: [ True, 38, 76, 0]---predictions: [0.36, 27, 107, 0]
name: sedan4door_-20_40_0_20_20_360_60_400---gt: [ True, 27, 137, 149]---predictions: [0.55, 29, 103, 149]
name: sedan2door_0_0_0_0_20_0_80_400---gt: [ False, 28, 143, 0]---predictions: [0.22, 32, 111, 0]
name: suv_0_40_-40_40_40_240_20_450---gt: [ False, 0, 0, 149]---predictions: [0.71, 0, 0, 149]
name: sedan4door_-20_0_-20_40_40_320_80_400---gt: [ True, 21, 132, 0]---predictions: [0.43, 25, 101, 0]
name: hatchback_0_20_0_20_40_80_80_400---gt: [ False, 37, 122, 74]---predictions: [0.23, 30, 119, 75]
name: hatchback_-40_20_-40_0_40_200_40_400---gt: [ True, 29, 64, 74]---predictions: [0.35, 31, 99, 75]
name: sedan4door_0_0_-40_0_0_120_80_450---gt: [ False, 36, 98, 0]---predictions: [0.25, 28, 106, 0]
name: hybrid_-40_40_0_40_20_240_60_450---gt: [ True, 23, 73, 149]---predictions: [0.43, 25, 97, 149]
name: hybrid_0_40_-20_40_20_40_80_450---gt: [ False, 32, 129, 149]---predictions: [0.32, 30, 106, 149]
name: hybrid_0_40_0_20_40_80_80_450---gt: [ False, 35, 114, 149]---predictions: [0.36, 31, 111, 149]
name: sedan4door_0_40_-40_40_20_200_20_450---gt: [ False, 31, 82, 149]---predictions: [0.41, 30, 86, 149]
name: sedan2door_-20_20_-20_20_0_160_80_400---gt: [ True, 34, 62, 74]---predictions: [0.47, 31, 98, 75]
name: suv_-40_20_-40_40_0_40_60_450---gt: [ True, 34, 136, 74]---predictions: [0.27, 32, 108, 75]
name: sedan4door_0_40_-20_0_0_200_60_400---gt: [ False, 29, 56, 149]---predictions: [0.07, 27, 87, 149]
name: sedan2door_-20_20_-40_0_20_360_60_450---gt: [ True, 29, 135, 74]---predictions: [0.44, 29, 105, 75]
name: hybrid_0_0_-40_0_0_240_20_400---gt: [ False, 0, 0, 0]---predictions: [0.53, 0, 0, 0]
name: hatchback_-20_40_-20_20_0_0_80_450---gt: [ True, 27, 143, 149]---predictions: [0.65, 30, 107, 149]
name: hybrid_0_0_-40_40_0_120_60_400---gt: [ False, 36, 74, 0]---predictions: [0.34, 25, 114, 0]
name: sedan2door_0_0_-20_40_40_160_40_450---gt: [ False, 0, 0, 0]---predictions: [0.46, 0, 0, 0]
name: hybrid_0_40_-40_0_0_240_60_400---gt: [ False, 0, 0, 149]---predictions: [0.24, 0, 0, 149]
name: hybrid_-40_20_0_20_40_120_60_400---gt: [ True, 39, 70, 74]---predictions: [0.31, 29, 108, 75]
name: sedan2door_0_40_0_20_20_320_20_400---gt: [ False, 24, 88, 149]---predictions: [0.78, 30, 84, 149]
name: sedan2door_-20_20_-20_20_20_280_80_450---gt: [ True, 21, 107, 74]---predictions: [0.40, 27, 110, 75]
name: sedan2door_-40_40_-40_0_20_200_40_400---gt: [ True, 0, 0, 149]---predictions: [0.54, 0, 0, 149]
name: sedan2door_-40_40_-20_20_40_120_40_450---gt: [ True, 39, 75, 149]---predictions: [0.09, 31, 114, 149]
name: sedan2door_0_40_-20_0_20_120_20_450---gt: [ False, 0, 0, 149]---predictions: [0.24, 0, 0, 149]
name: suv_-20_0_-40_40_40_320_60_400---gt: [ True, 19, 115, 0]---predictions: [0.34, 27, 88, 0]
name: suv_-20_20_0_40_40_0_20_400---gt: [ True, 26, 80, 74]---predictions: [0.43, 27, 76, 75]
name: hatchback_0_0_-20_20_20_320_40_400---gt: [ False, 23, 96, 0]---predictions: [0.25, 31, 100, 0]
name: sedan2door_-20_40_-20_40_40_200_80_400---gt: [ True, 28, 57, 149]---predictions: [0.06, 26, 92, 149]
name: hatchback_-20_0_0_0_0_360_80_450---gt: [ True, 27, 143, 0]---predictions: [0.58, 31, 100, 0]
name: hatchback_0_20_-40_40_40_240_80_450---gt: [ False, 26, 77, 74]---predictions: [0.53, 27, 92, 75]
name: sedan2door_0_20_-20_0_20_160_20_450---gt: [ False, 32, 83, 74]---predictions: [0.44, 33, 84, 75]
name: suv_-20_0_-20_0_40_360_20_400---gt: [ True, 26, 80, 0]---predictions: [0.45, 29, 74, 0]
name: sedan4door_-20_40_-40_40_40_360_80_400---gt: [ True, 27, 153, 149]---predictions: [0.42, 27, 101, 149]
name: hybrid_0_40_0_0_20_120_80_450---gt: [ False, 35, 94, 149]---predictions: [0.41, 30, 115, 149]
name: suv_0_40_-20_0_20_40_80_400---gt: [ False, 32, 142, 149]---predictions: [0.37, 30, 111, 149]
name: suv_-20_40_-20_20_40_160_60_400---gt: [ True, 35, 49, 149]---predictions: [0.20, 33, 83, 149]
name: sedan2door_-40_40_0_20_20_200_60_400---gt: [ True, 28, 52, 149]---predictions: [0.07, 27, 92, 149]
name: hatchback_-40_40_0_0_0_280_80_450---gt: [ True, 20, 94, 149]---predictions: [0.60, 28, 112, 149]
name: hybrid_-40_20_-20_0_40_320_60_400---gt: [ True, 20, 119, 74]---predictions: [0.46, 27, 97, 75]
name: sedan4door_-40_0_-40_40_40_200_40_450---gt: [ True, 28, 58, 0]---predictions: [0.54, 31, 102, 0]
name: hatchback_-40_40_0_0_20_120_80_400---gt: [ True, 41, 91, 149]---predictions: [0.30, 28, 110, 149]
name: sedan4door_-20_40_-40_0_20_160_40_400---gt: [ True, 33, 57, 149]---predictions: [0.11, 29, 92, 149]
name: sedan2door_0_20_-20_40_0_120_20_450---gt: [ False, 0, 0, 74]---predictions: [0.23, 0, 0, 75]
name: hybrid_-20_40_-20_0_20_240_40_450---gt: [ True, 24, 68, 149]---predictions: [0.31, 27, 93, 149]
name: sedan2door_-20_0_0_0_0_80_80_400---gt: [ True, 39, 117, 0]---predictions: [0.47, 29, 94, 0]
name: suv_0_40_0_0_20_0_80_450---gt: [ False, 27, 140, 149]---predictions: [0.57, 31, 113, 149]
name: sedan4door_0_20_-20_40_0_280_80_400---gt: [ False, 21, 98, 74]---predictions: [0.44, 26, 100, 75]
name: sedan2door_-20_0_-20_40_0_0_80_400---gt: [ True, 29, 157, 0]---predictions: [0.08, 28, 101, 0]
name: sedan4door_-40_0_-20_20_40_360_20_450---gt: [ True, 27, 97, 0]---predictions: [0.45, 31, 84, 0]
name: hatchback_-20_0_0_0_20_200_60_400---gt: [ True, 29, 53, 0]---predictions: [0.13, 30, 99, 0]
name: hybrid_0_20_-40_40_40_200_80_400---gt: [ False, 29, 68, 74]---predictions: [0.07, 28, 99, 75]
name: suv_0_40_-40_40_40_120_80_450---gt: [ False, 37, 97, 149]---predictions: [0.31, 30, 113, 149]
name: hybrid_0_0_0_20_40_80_40_400---gt: [ False, 36, 81, 0]---predictions: [0.55, 31, 108, 0]
name: suv_-20_0_-40_20_20_0_60_450---gt: [ True, 26, 132, 0]---predictions: [0.12, 28, 100, 0]
name: sedan2door_-40_20_0_0_40_120_60_400---gt: [ True, 41, 74, 74]---predictions: [0.32, 29, 115, 75]
name: sedan2door_-20_20_0_20_20_0_40_450---gt: [ True, 28, 115, 74]---predictions: [0.58, 30, 93, 75]
name: sedan2door_-40_20_-40_40_40_80_40_450---gt: [ True, 39, 98, 74]---predictions: [0.21, 29, 105, 75]
name: suv_0_40_-40_40_20_120_60_450---gt: [ False, 39, 95, 149]---predictions: [0.42, 30, 107, 149]
name: hatchback_-20_20_-40_40_0_160_40_450---gt: [ True, 34, 64, 74]---predictions: [0.28, 31, 114, 75]
name: sedan4door_-40_40_-20_40_20_320_60_450---gt: [ True, 20, 123, 149]---predictions: [0.40, 28, 103, 149]
name: sedan4door_0_20_-40_40_20_120_60_450---gt: [ False, 36, 82, 74]---predictions: [0.41, 28, 110, 75]
name: hatchback_-20_40_-20_40_40_40_60_450---gt: [ True, 33, 123, 149]---predictions: [0.16, 27, 100, 149]
name: hybrid_-40_20_-40_40_20_240_80_400---gt: [ True, 21, 70, 74]---predictions: [0.45, 27, 101, 75]
name: suv_-20_0_0_20_0_160_60_450---gt: [ True, 34, 57, 0]---predictions: [0.47, 29, 100, 0]
name: sedan2door_0_40_-40_0_20_320_40_450---gt: [ False, 25, 103, 149]---predictions: [0.32, 27, 105, 149]
name: hybrid_-20_40_-40_0_0_0_60_450---gt: [ True, 28, 128, 149]---predictions: [0.54, 28, 109, 149]
name: hatchback_-20_40_-40_20_20_40_20_450---gt: [ True, 32, 91, 149]---predictions: [0.18, 29, 84, 149]
name: sedan4door_-20_40_-20_0_0_200_40_400---gt: [ True, 28, 66, 149]---predictions: [0.13, 29, 84, 149]
name: suv_-20_20_-40_0_20_240_60_450---gt: [ True, 23, 66, 74]---predictions: [0.48, 26, 101, 75]
name: hatchback_0_0_-20_20_40_160_80_450---gt: [ False, 34, 81, 0]---predictions: [0.04, 31, 102, 0]
name: hybrid_0_0_-40_0_0_160_80_450---gt: [ False, 33, 78, 0]---predictions: [0.11, 27, 114, 0]
name: suv_-40_0_-20_40_40_40_80_400---gt: [ True, 35, 170, 0]---predictions: [0.24, 30, 112, 0]
name: suv_-40_20_-20_0_0_200_80_400---gt: [ True, 29, 41, 74]---predictions: [0.42, 27, 100, 75]
name: hatchback_0_20_0_40_40_280_40_400---gt: [ False, 22, 76, 74]---predictions: [0.45, 29, 96, 75]
name: sedan4door_-20_20_-20_0_0_80_60_400---gt: [ True, 38, 105, 74]---predictions: [0.54, 31, 98, 75]
name: hatchback_0_0_0_40_20_360_60_400---gt: [ False, 26, 117, 0]---predictions: [0.17, 29, 100, 0]
name: sedan4door_-20_0_-40_40_20_240_80_450---gt: [ True, 24, 77, 0]---predictions: [0.55, 27, 93, 0]
name: hatchback_0_0_-20_20_20_280_20_450---gt: [ False, 24, 76, 0]---predictions: [0.62, 29, 93, 0]
name: sedan4door_-40_40_0_40_40_40_40_450---gt: [ True, 34, 114, 149]---predictions: [0.26, 29, 99, 149]
name: hybrid_-20_40_0_40_0_280_20_450---gt: [ True, 22, 84, 149]---predictions: [0.54, 28, 89, 149]
name: suv_0_40_-20_20_40_240_20_450---gt: [ False, 0, 0, 149]---predictions: [0.68, 0, 0, 149]
name: sedan4door_0_20_0_0_0_80_20_400---gt: [ False, 36, 74, 74]---predictions: [0.05, 33, 87, 75]
name: sedan2door_-20_40_-40_40_0_320_80_400---gt: [ True, 22, 139, 149]---predictions: [0.25, 29, 107, 149]
name: hatchback_-20_20_-20_20_40_360_40_450---gt: [ True, 26, 110, 74]---predictions: [0.40, 29, 102, 75]
name: hatchback_-40_40_-20_40_40_40_80_400---gt: [ True, 34, 163, 149]---predictions: [0.35, 28, 107, 149]
name: sedan4door_-40_20_0_20_20_80_60_400---gt: [ True, 41, 111, 74]---predictions: [0.24, 30, 102, 75]
name: suv_-20_0_-40_0_0_120_80_450---gt: [ True, 39, 92, 0]---predictions: [0.45, 29, 110, 0]
name: sedan2door_-40_20_0_20_0_200_60_400---gt: [ True, 28, 52, 74]---predictions: [0.07, 29, 93, 75]
name: hybrid_-40_20_-40_0_20_320_60_450---gt: [ True, 21, 119, 74]---predictions: [0.39, 28, 106, 75]
name: sedan2door_-20_0_-20_20_40_280_40_400---gt: [ True, 20, 91, 0]---predictions: [0.29, 27, 108, 0]
name: sedan4door_0_40_-20_0_20_240_40_450---gt: [ False, 0, 0, 149]---predictions: [0.38, 0, 0, 149]
name: hybrid_0_0_0_0_20_360_20_400---gt: [ False, 27, 83, 0]---predictions: [0.07, 28, 87, 0]
name: sedan4door_0_0_-20_20_20_160_40_450---gt: [ False, 0, 0, 0]---predictions: [0.51, 0, 0, 0]
name: sedan2door_-40_0_0_40_40_120_80_450---gt: [ True, 39, 86, 0]---predictions: [0.27, 30, 109, 0]
name: hybrid_-40_0_-20_40_20_360_20_400---gt: [ True, 27, 88, 0]---predictions: [0.30, 29, 84, 0]
name: sedan2door_-20_40_-20_20_20_360_40_400---gt: [ True, 28, 116, 149]---predictions: [0.49, 28, 97, 149]
name: hatchback_-40_0_-20_40_40_360_80_450---gt: [ True, 26, 150, 0]---predictions: [0.32, 29, 103, 0]
name: hatchback_-40_20_-40_20_40_360_80_450---gt: [ True, 26, 150, 74]---predictions: [0.21, 29, 101, 75]
name: sedan4door_0_40_-20_20_20_0_80_450---gt: [ False, 27, 137, 149]---predictions: [0.59, 30, 104, 149]
name: suv_-20_0_-40_40_40_240_80_450---gt: [ True, 23, 71, 0]---predictions: [0.46, 26, 99, 0]
name: hatchback_0_20_-40_0_40_280_40_450---gt: [ False, 23, 86, 74]---predictions: [0.54, 30, 108, 75]
name: hybrid_-40_40_0_0_0_200_40_450---gt: [ True, 28, 68, 149]---predictions: [0.18, 29, 121, 149]
name: sedan4door_0_20_0_20_0_40_20_450---gt: [ False, 31, 92, 74]---predictions: [0.17, 29, 85, 75]
name: hybrid_-40_40_-20_20_0_320_60_400---gt: [ True, 20, 119, 149]---predictions: [0.60, 27, 108, 149]
name: sedan4door_0_40_0_40_0_80_60_400---gt: [ False, 37, 103, 149]---predictions: [0.43, 31, 103, 149]
name: sedan4door_-40_20_0_20_20_160_60_450---gt: [ True, 35, 60, 74]---predictions: [0.42, 30, 108, 75]
name: sedan2door_-20_20_-20_20_20_40_80_450---gt: [ True, 34, 140, 74]---predictions: [0.22, 28, 107, 75]
name: sedan2door_-20_40_-40_0_0_280_60_450---gt: [ True, 21, 98, 149]---predictions: [0.41, 29, 113, 149]
name: hatchback_-20_20_0_40_40_280_80_450---gt: [ True, 22, 97, 74]---predictions: [0.42, 28, 103, 75]
name: suv_-40_0_-40_0_20_80_80_400---gt: [ True, 42, 131, 0]---predictions: [0.37, 29, 103, 0]
name: suv_-20_40_0_0_20_160_60_400---gt: [ True, 35, 49, 149]---predictions: [0.11, 31, 79, 149]
name: suv_-20_20_-40_0_20_360_80_400---gt: [ True, 26, 156, 74]---predictions: [0.47, 28, 102, 75]
name: sedan4door_-20_20_-40_0_20_200_40_400---gt: [ True, 28, 66, 74]---predictions: [0.35, 31, 90, 75]
name: suv_0_20_-40_20_20_40_80_400---gt: [ False, 32, 142, 74]---predictions: [0.23, 28, 111, 75]
name: hatchback_0_20_-20_40_0_240_40_450---gt: [ False, 0, 0, 74]---predictions: [0.39, 0, 0, 75]
name: hybrid_-20_20_0_20_0_160_20_450---gt: [ True, 0, 0, 74]---predictions: [0.40, 0, 0, 75]
name: suv_-40_40_0_0_40_200_40_400---gt: [ True, 29, 56, 149]---predictions: [0.19, 29, 88, 149]
name: hatchback_-40_40_0_0_20_160_20_400---gt: [ True, 0, 0, 149]---predictions: [0.58, 0, 0, 149]
name: sedan4door_-40_20_0_20_0_360_20_400---gt: [ True, 26, 94, 74]---predictions: [0.60, 29, 81, 75]
name: sedan4door_0_20_-20_20_20_280_80_450---gt: [ False, 23, 100, 74]---predictions: [0.39, 28, 102, 75]
name: suv_0_40_-20_20_20_0_20_400---gt: [ False, 26, 78, 149]---predictions: [0.46, 28, 80, 149]
name: hybrid_-40_40_-20_40_40_0_80_450---gt: [ True, 28, 153, 149]---predictions: [0.45, 28, 106, 149]
name: hatchback_0_40_-20_40_0_240_80_400---gt: [ False, 25, 72, 149]---predictions: [0.36, 26, 86, 149]
name: sedan2door_-40_40_0_20_0_240_80_450---gt: [ True, 22, 71, 149]---predictions: [0.66, 27, 96, 149]
name: hatchback_0_0_-40_0_0_0_60_400---gt: [ False, 26, 117, 0]---predictions: [0.53, 29, 98, 0]
name: hatchback_-40_20_-20_0_0_360_40_400---gt: [ True, 25, 119, 74]---predictions: [0.53, 30, 102, 75]
name: sedan4door_-40_0_-40_40_20_320_20_450---gt: [ True, 20, 93, 0]---predictions: [0.53, 30, 84, 0]
name: sedan2door_0_40_-20_20_0_80_40_400---gt: [ False, 37, 87, 149]---predictions: [0.19, 28, 105, 149]
name: hatchback_-20_40_-40_40_40_0_20_450---gt: [ True, 27, 91, 149]---predictions: [0.28, 29, 89, 149]
name: hybrid_0_0_0_40_20_120_20_400---gt: [ False, 0, 0, 0]---predictions: [0.28, 0, 0, 0]
name: sedan4door_-40_20_0_40_20_80_20_400---gt: [ True, 40, 86, 74]---predictions: [0.19, 31, 80, 75]
name: sedan2door_0_0_-40_0_40_120_40_450---gt: [ False, 38, 83, 0]---predictions: [0.08, 29, 111, 0]
name: hybrid_-40_20_-20_20_40_0_80_400---gt: [ True, 27, 160, 74]---predictions: [0.42, 27, 100, 75]
name: suv_-20_0_-20_0_0_200_80_450---gt: [ True, 29, 59, 0]---predictions: [0.28, 27, 109, 0]
name: sedan4door_-40_20_-40_20_20_40_20_450---gt: [ True, 34, 93, 74]---predictions: [0.23, 28, 90, 75]
name: hybrid_-40_40_-20_40_0_0_60_400---gt: [ True, 27, 141, 149]---predictions: [0.48, 29, 113, 149]
name: sedan4door_-20_0_0_0_20_360_20_400---gt: [ True, 27, 90, 0]---predictions: [0.48, 29, 84, 0]
name: hybrid_-20_0_-20_0_0_240_20_450---gt: [ True, 0, 0, 0]---predictions: [0.51, 0, 0, 0]
name: sedan4door_0_0_-20_40_0_80_40_450---gt: [ False, 36, 92, 0]---predictions: [0.37, 32, 98, 0]
name: sedan4door_-20_20_0_0_40_200_20_400---gt: [ True, 31, 76, 74]---predictions: [0.42, 31, 72, 75]
name: hatchback_0_0_0_0_40_160_60_400---gt: [ False, 37, 68, 0]---predictions: [0.05, 32, 97, 0]
name: sedan2door_-40_40_0_20_20_120_40_400---gt: [ True, 40, 70, 149]---predictions: [0.10, 30, 107, 149]
name: suv_0_40_0_20_0_0_60_450---gt: [ False, 26, 119, 149]---predictions: [0.33, 29, 105, 149]
name: hybrid_0_20_0_0_20_120_80_450---gt: [ False, 35, 94, 74]---predictions: [0.38, 29, 111, 75]
name: hybrid_-40_20_0_40_0_360_80_450---gt: [ True, 28, 153, 74]---predictions: [0.60, 28, 105, 75]
name: hybrid_0_40_0_40_20_160_20_400---gt: [ False, 0, 0, 149]---predictions: [0.35, 0, 0, 149]
name: sedan2door_0_40_-20_0_40_80_40_400---gt: [ False, 37, 87, 149]---predictions: [0.27, 30, 101, 149]
name: hybrid_-40_0_0_20_20_120_80_450---gt: [ True, 38, 88, 0]---predictions: [0.43, 29, 110, 0]
name: sedan2door_-20_20_-20_0_40_320_40_400---gt: [ True, 22, 109, 74]---predictions: [0.44, 27, 102, 75]
name: hatchback_-20_40_0_0_20_200_40_400---gt: [ True, 29, 66, 149]---predictions: [0.33, 30, 104, 149]
name: suv_-40_20_-40_20_40_160_20_450---gt: [ True, 0, 0, 74]---predictions: [0.55, 0, 0, 75]
name: suv_-40_0_-20_0_40_360_20_400---gt: [ True, 25, 84, 0]---predictions: [0.29, 29, 72, 0]
name: sedan2door_-40_0_-40_40_20_200_40_450---gt: [ True, 0, 0, 0]---predictions: [0.35, 0, 0, 0]
name: sedan2door_0_0_-40_0_0_40_40_400---gt: [ False, 33, 105, 0]---predictions: [0.10, 25, 100, 0]
name: hatchback_-20_0_-20_20_40_120_80_400---gt: [ True, 40, 92, 0]---predictions: [0.24, 31, 100, 0]
name: sedan4door_0_20_-40_40_20_280_40_450---gt: [ False, 23, 91, 74]---predictions: [0.57, 30, 100, 75]
name: hatchback_-20_0_-20_40_20_200_60_450---gt: [ True, 29, 61, 0]---predictions: [0.33, 29, 102, 0]
name: suv_-20_20_-40_40_0_360_80_400---gt: [ True, 26, 156, 74]---predictions: [0.31, 28, 101, 75]
name: hybrid_-20_40_0_40_20_360_80_450---gt: [ True, 28, 144, 149]---predictions: [0.64, 30, 109, 149]
name: hatchback_-40_40_-20_0_20_80_40_400---gt: [ True, 39, 95, 149]---predictions: [0.28, 30, 106, 149]
name: sedan2door_-40_0_-40_20_40_280_80_400---gt: [ True, 17, 105, 0]---predictions: [0.35, 28, 101, 0]
name: sedan2door_-40_0_-20_40_40_120_20_450---gt: [ True, 38, 78, 0]---predictions: [0.07, 31, 88, 0]
name: suv_-20_20_-20_0_0_80_20_400---gt: [ True, 38, 77, 74]---predictions: [0.08, 31, 81, 75]
name: sedan4door_-40_40_-20_40_40_360_40_400---gt: [ True, 26, 126, 149]---predictions: [0.44, 30, 94, 149]
name: sedan4door_-20_40_0_0_0_120_40_400---gt: [ True, 38, 68, 149]---predictions: [0.20, 31, 94, 149]
name: sedan4door_0_20_-40_40_40_0_20_400---gt: [ False, 26, 86, 74]---predictions: [0.51, 30, 80, 75]
name: suv_-20_40_-40_0_40_200_60_450---gt: [ True, 28, 53, 149]---predictions: [0.15, 29, 101, 149]
name: sedan2door_-40_40_0_0_0_160_80_400---gt: [ True, 35, 53, 149]---predictions: [0.47, 29, 99, 149]
name: suv_-20_20_-40_40_40_160_80_450---gt: [ True, 35, 67, 74]---predictions: [0.08, 33, 99, 75]
name: hybrid_-40_40_0_20_40_80_60_450---gt: [ True, 38, 105, 149]---predictions: [0.55, 29, 112, 149]
name: hybrid_-40_0_0_0_0_240_40_400---gt: [ True, 22, 60, 0]---predictions: [0.19, 25, 99, 0]
name: hybrid_-40_40_-40_20_0_200_40_450---gt: [ True, 28, 68, 149]---predictions: [0.18, 30, 120, 149]
name: suv_-20_40_-40_20_40_80_60_450---gt: [ True, 38, 105, 149]---predictions: [0.47, 29, 103, 149]
name: sedan2door_-20_40_0_40_0_360_20_400---gt: [ True, 28, 92, 149]---predictions: [0.45, 28, 87, 149]
name: hybrid_0_40_-40_40_40_360_20_450---gt: [ False, 28, 87, 149]---predictions: [0.09, 26, 81, 149]
name: sedan4door_-40_0_0_40_20_240_80_400---gt: [ True, 21, 63, 0]---predictions: [0.44, 27, 90, 0]
name: hybrid_0_40_0_0_20_160_60_450---gt: [ False, 0, 0, 149]---predictions: [0.16, 0, 0, 149]
name: hatchback_-20_20_-40_0_20_200_20_450---gt: [ True, 31, 80, 74]---predictions: [0.37, 30, 88, 75]
name: sedan4door_-40_20_-20_40_20_280_40_400---gt: [ True, 19, 87, 74]---predictions: [0.44, 29, 95, 75]
name: hatchback_0_0_-20_40_0_360_80_400---gt: [ False, 26, 141, 0]---predictions: [0.38, 32, 99, 0]
name: sedan2door_-20_40_0_20_0_80_20_400---gt: [ True, 38, 84, 149]---predictions: [0.10, 30, 93, 149]
name: suv_-20_0_-20_0_0_240_20_450---gt: [ True, 0, 0, 0]---predictions: [0.58, 0, 0, 0]
name: suv_0_20_0_40_0_200_20_400---gt: [ False, 32, 71, 74]---predictions: [0.31, 30, 84, 75]
name: hybrid_-20_20_-40_0_40_0_20_450---gt: [ True, 28, 89, 74]---predictions: [0.14, 28, 89, 75]
name: hatchback_-20_40_-20_20_20_320_80_400---gt: [ True, 20, 126, 149]---predictions: [0.39, 26, 101, 149]
name: suv_-40_40_-40_0_20_0_80_400---gt: [ True, 25, 167, 149]---predictions: [0.39, 27, 100, 149]
name: hybrid_-20_40_0_0_0_160_80_450---gt: [ True, 33, 70, 149]---predictions: [0.17, 28, 108, 149]
name: suv_0_0_-20_0_40_360_60_450---gt: [ False, 26, 119, 0]---predictions: [0.45, 29, 108, 0]
name: sedan2door_0_20_-40_0_20_360_40_400---gt: [ False, 28, 104, 74]---predictions: [0.59, 28, 88, 75]
name: sedan2door_0_0_-20_0_20_200_20_400---gt: [ False, 0, 0, 0]---predictions: [0.65, 0, 0, 0]
name: sedan4door_-40_20_-40_20_20_40_40_450---gt: [ True, 34, 114, 74]---predictions: [0.11, 29, 96, 75]
name: suv_-40_20_0_20_40_160_40_400---gt: [ True, 35, 49, 74]---predictions: [0.21, 32, 86, 75]
name: sedan2door_0_20_0_0_20_320_60_450---gt: [ False, 25, 115, 74]---predictions: [0.19, 29, 113, 75]
name: hybrid_-20_0_0_40_20_80_60_400---gt: [ True, 38, 98, 0]---predictions: [0.49, 30, 109, 0]
name: hybrid_-40_0_0_0_40_0_20_400---gt: [ True, 27, 88, 0]---predictions: [0.28, 29, 84, 0]
name: sedan2door_0_0_-40_40_20_320_60_450---gt: [ False, 25, 115, 0]---predictions: [0.18, 29, 109, 0]
name: hatchback_0_0_-20_40_0_40_60_400---gt: [ False, 31, 118, 0]---predictions: [0.05, 28, 108, 0]
name: hatchback_0_40_-20_0_0_280_60_400---gt: [ False, 22, 87, 149]---predictions: [0.41, 27, 98, 149]
name: hatchback_0_20_-20_20_20_160_80_400---gt: [ False, 34, 76, 74]---predictions: [0.04, 31, 101, 75]
name: hybrid_-40_40_-40_0_40_160_40_400---gt: [ True, 34, 51, 149]---predictions: [0.34, 31, 98, 149]
name: suv_0_0_-40_40_0_360_40_450---gt: [ False, 26, 99, 0]---predictions: [0.46, 28, 97, 0]
name: hybrid_-40_20_-20_20_40_120_80_450---gt: [ True, 38, 88, 74]---predictions: [0.37, 29, 115, 75]
name: sedan2door_-20_20_-20_20_20_160_20_450---gt: [ True, 32, 81, 74]---predictions: [0.33, 34, 84, 75]
name: hybrid_-20_40_0_40_20_240_20_450---gt: [ True, 0, 0, 149]---predictions: [0.57, 0, 0, 149]
name: suv_-40_20_-20_0_0_360_40_450---gt: [ True, 26, 118, 74]---predictions: [0.50, 28, 98, 75]
name: sedan2door_0_20_-20_20_0_240_40_400---gt: [ False, 0, 0, 74]---predictions: [0.15, 0, 0, 75]
