name: hatchback_-40_20_0_20_40_0_40_400---gt: [ True, -40, 94, 119]---predictions: [0.99, -41, 93, 119]
name: sedan2door_-20_40_-20_20_20_360_60_450---gt: [ True, -20, 108, 135]---predictions: [1.00, -20, 107, 135]
name: hybrid_0_40_-20_40_0_80_40_400---gt: [ True, 0, 135, 81]---predictions: [1.00, -1, 143, 82]
name: suv_0_40_-40_20_0_120_40_400---gt: [ False, 0, 151, 72]---predictions: [0.00, 0, 152, 73]
name: hybrid_-20_0_0_40_0_40_40_450---gt: [ True, -20, 126, 103]---predictions: [1.00, -19, 127, 104]
name: hatchback_0_40_-20_20_20_240_40_450---gt: [ False, 0, 0, 0]---predictions: [0.00, 0, 0, 0]
name: hybrid_-20_0_0_0_20_280_80_450---gt: [ True, -20, 82, 103]---predictions: [1.00, -19, 83, 103]
name: suv_-40_0_-20_0_0_360_60_450---gt: [ True, -40, 98, 141]---predictions: [0.98, -40, 98, 142]
name: sedan4door_-40_0_0_0_20_0_20_400---gt: [ True, -40, 99, 94]---predictions: [0.99, -40, 102, 95]
name: hybrid_-20_20_-20_20_20_40_80_450---gt: [ True, -20, 126, 136]---predictions: [1.00, -20, 127, 137]
name: hatchback_-40_0_-40_0_20_320_20_450---gt: [ True, -40, 79, 91]---predictions: [0.99, -40, 81, 91]
name: sedan2door_0_0_0_0_20_320_20_450---gt: [ True, 0, 95, 91]---predictions: [1.00, 0, 96, 91]
name: suv_-40_0_-20_20_40_120_40_400---gt: [ False, -40, 155, 63]---predictions: [0.00, -40, 155, 63]
name: hatchback_-20_20_-40_20_40_40_40_450---gt: [ True, -20, 122, 106]---predictions: [1.00, -19, 125, 107]
name: sedan4door_0_20_0_0_40_360_60_450---gt: [ True, 0, 102, 119]---predictions: [1.00, 0, 95, 119]
name: suv_-40_40_-20_0_40_80_20_400---gt: [ True, -40, 151, 79]---predictions: [0.99, -40, 158, 79]
name: hatchback_-20_20_-40_40_20_200_20_450---gt: [ False, -20, 117, 80]---predictions: [0.00, -20, 118, 80]
name: sedan4door_-20_20_0_0_0_200_60_400---gt: [ True, -20, 106, 53]---predictions: [1.00, -18, 105, 54]
name: sedan4door_-20_40_-20_40_0_320_40_450---gt: [ True, -20, 85, 107]---predictions: [1.00, -19, 78, 108]
name: sedan4door_-40_20_-20_20_0_240_80_400---gt: [ True, -40, 80, 63]---predictions: [0.99, -42, 85, 64]
name: sedan2door_0_20_0_40_20_280_20_450---gt: [ True, 0, 90, 79]---predictions: [1.00, -1, 90, 80]
name: sedan4door_-20_20_0_0_20_200_60_450---gt: [ True, -20, 107, 61]---predictions: [1.00, -21, 102, 62]
name: sedan4door_-40_20_-20_40_0_40_80_400---gt: [ True, -40, 132, 164]---predictions: [0.99, -41, 132, 165]
name: hybrid_-40_20_0_20_20_320_60_450---gt: [ True, -40, 81, 119]---predictions: [0.99, -40, 78, 119]
name: hatchback_0_20_-40_0_40_360_40_450---gt: [ True, 0, 101, 101]---predictions: [1.00, -1, 100, 101]
name: sedan2door_0_40_-20_20_20_240_40_450---gt: [ False, 0, 97, 65]---predictions: [0.00, 0, 97, 66]
name: hybrid_-40_0_-20_20_40_240_80_400---gt: [ True, -40, 80, 70]---predictions: [1.00, -42, 74, 70]
name: hybrid_-40_20_0_0_20_80_80_450---gt: [ True, -40, 145, 119]---predictions: [0.99, -41, 149, 120]
name: sedan2door_-20_40_0_40_40_280_20_450---gt: [ True, -20, 81, 91]---predictions: [1.00, -18, 78, 91]
name: sedan2door_0_40_-20_0_40_320_60_450---gt: [ True, 0, 93, 115]---predictions: [1.00, -1, 91, 116]
name: suv_-40_20_-40_0_40_160_20_450---gt: [ False, -40, 137, 67]---predictions: [0.00, -40, 138, 68]
name: sedan4door_-20_0_0_20_20_0_60_450---gt: [ True, -20, 103, 133]---predictions: [1.00, -19, 103, 134]
name: hybrid_-40_0_-20_20_0_120_80_400---gt: [ True, -40, 150, 84]---predictions: [0.99, -42, 146, 84]
name: sedan2door_-20_0_0_20_0_160_20_400---gt: [ False, -20, 135, 69]---predictions: [0.00, -20, 135, 69]
name: hybrid_0_40_-40_0_20_80_20_450---gt: [ True, 0, 130, 77]---predictions: [1.00, -1, 129, 77]
name: hatchback_-20_40_-40_40_40_0_80_450---gt: [ True, -20, 101, 143]---predictions: [0.99, -21, 97, 144]
name: suv_0_20_-40_20_0_80_80_450---gt: [ True, 0, 137, 122]---predictions: [1.00, -1, 138, 122]
name: hatchback_-20_0_-20_20_0_280_40_400---gt: [ True, -20, 81, 83]---predictions: [1.00, -21, 76, 83]
name: suv_-40_40_-20_20_20_120_40_400---gt: [ False, -40, 155, 63]---predictions: [0.00, -40, 155, 63]
name: suv_0_20_-40_40_40_160_80_450---gt: [ True, 0, 132, 77]---predictions: [1.00, -2, 138, 77]
name: sedan4door_-20_0_-40_20_20_280_80_400---gt: [ True, -20, 76, 100]---predictions: [1.00, -20, 72, 100]
name: suv_0_20_-40_20_0_240_20_450---gt: [ False, 0, 0, 0]---predictions: [0.00, 0, 0, 0]
name: suv_-40_40_0_0_40_320_20_400---gt: [ True, -40, 69, 79]---predictions: [1.00, -38, 73, 79]
name: hatchback_-20_20_0_20_20_160_60_450---gt: [ True, -20, 129, 65]---predictions: [1.00, -20, 131, 65]
name: sedan2door_0_0_-40_20_40_360_20_400---gt: [ True, 0, 105, 88]---predictions: [1.00, 0, 98, 89]
name: sedan2door_-20_0_0_40_40_280_60_400---gt: [ True, -20, 74, 97]---predictions: [0.99, -20, 77, 97]
name: hybrid_-20_40_0_20_0_320_20_450---gt: [ True, -20, 91, 88]---predictions: [1.00, -19, 87, 89]
name: suv_-20_40_-40_20_40_0_40_450---gt: [ True, -20, 100, 109]---predictions: [1.00, -20, 100, 109]
name: hybrid_-20_0_-20_20_0_40_80_450---gt: [ True, -20, 126, 136]---predictions: [1.00, -19, 123, 137]
name: hatchback_0_40_-40_40_0_120_40_400---gt: [ False, 0, 147, 78]---predictions: [0.00, 0, 147, 78]
name: hybrid_-20_20_-40_20_40_320_80_400---gt: [ True, -20, 85, 132]---predictions: [1.00, -20, 87, 132]
name: sedan2door_-40_0_-20_0_40_280_80_450---gt: [ True, -40, 72, 105]---predictions: [0.99, -42, 71, 106]
name: sedan4door_0_20_0_20_40_40_80_450---gt: [ True, 0, 120, 134]---predictions: [1.00, 0, 113, 134]
name: suv_0_40_-20_40_20_280_80_400---gt: [ True, 0, 76, 93]---predictions: [1.00, -1, 79, 93]
name: hybrid_0_40_0_20_20_360_40_450---gt: [ True, 0, 105, 99]---predictions: [1.00, 0, 105, 100]
name: hatchback_0_40_-40_0_40_320_60_400---gt: [ True, 0, 85, 107]---predictions: [1.00, -1, 83, 107]
name: sedan2door_-40_0_-40_0_0_320_60_400---gt: [ True, -40, 70, 130]---predictions: [0.99, -41, 73, 130]
name: hatchback_-40_20_-40_20_40_320_20_450---gt: [ True, -40, 79, 91]---predictions: [0.99, -40, 81, 91]
name: suv_0_0_-40_20_0_80_40_450---gt: [ True, 0, 138, 86]---predictions: [1.00, -1, 141, 87]
name: suv_0_20_0_40_40_320_60_450---gt: [ True, 0, 87, 110]---predictions: [1.00, 0, 88, 110]
name: sedan2door_-40_20_-40_40_0_40_60_450---gt: [ True, -40, 135, 135]---predictions: [0.98, -42, 134, 135]
name: sedan2door_-20_40_-40_0_40_320_40_450---gt: [ True, -20, 87, 109]---predictions: [1.00, -21, 85, 110]
name: sedan4door_-20_0_-40_0_40_280_80_400---gt: [ True, -20, 76, 100]---predictions: [0.99, -21, 68, 100]
name: sedan4door_-40_0_-20_20_20_240_80_400---gt: [ True, -40, 80, 63]---predictions: [0.99, -39, 87, 64]
name: suv_-20_20_-40_40_20_40_60_450---gt: [ True, -20, 126, 126]---predictions: [1.00, -19, 129, 126]
name: suv_0_0_-20_0_20_240_60_400---gt: [ True, 0, 96, 48]---predictions: [1.00, -1, 96, 49]
name: sedan2door_0_40_-40_20_40_0_40_400---gt: [ True, 0, 105, 104]---predictions: [1.00, 0, 103, 105]
name: sedan2door_-40_20_0_40_0_120_60_400---gt: [ True, -40, 153, 74]---predictions: [1.00, -40, 156, 74]
name: hatchback_0_40_0_40_20_360_60_400---gt: [ True, 0, 100, 117]---predictions: [1.00, 0, 102, 117]
name: sedan2door_0_40_-20_20_0_360_20_400---gt: [ True, 0, 105, 88]---predictions: [1.00, 0, 103, 89]
name: suv_-20_40_0_40_0_0_80_450---gt: [ True, -20, 101, 149]---predictions: [0.99, -20, 99, 150]
name: suv_0_40_-20_20_40_320_40_400---gt: [ True, 0, 85, 91]---predictions: [1.00, -1, 81, 92]
name: suv_-20_20_-20_0_40_360_60_400---gt: [ True, -20, 99, 136]---predictions: [1.00, -18, 101, 136]
name: sedan4door_0_0_-40_40_40_240_20_450---gt: [ False, 0, 0, 0]---predictions: [0.00, 0, 0, 0]
name: sedan2door_-40_0_-20_20_40_40_60_400---gt: [ True, -40, 140, 139]---predictions: [0.99, -41, 142, 139]
name: sedan2door_-20_0_-20_0_40_320_60_450---gt: [ True, -20, 86, 122]---predictions: [1.00, -20, 81, 123]
name: suv_-20_0_0_20_40_320_20_450---gt: [ True, -20, 84, 84]---predictions: [1.00, -21, 77, 84]
name: hybrid_-20_40_-40_20_40_320_60_400---gt: [ True, -20, 85, 116]---predictions: [1.00, -19, 86, 117]
name: suv_-40_40_0_0_40_80_40_400---gt: [ True, -40, 154, 92]---predictions: [0.99, -42, 161, 93]
name: hatchback_-40_0_-40_40_0_0_60_450---gt: [ True, -40, 97, 136]---predictions: [0.99, -41, 97, 136]
name: hybrid_-40_20_-40_20_40_280_20_450---gt: [ True, -40, 80, 83]---predictions: [0.99, -40, 79, 83]
name: hatchback_-20_40_0_40_40_160_20_400---gt: [ False, -20, 128, 66]---predictions: [0.00, -20, 128, 67]
name: sedan2door_-20_40_-20_0_20_40_80_400---gt: [ True, -20, 133, 146]---predictions: [0.99, -20, 132, 147]
name: hybrid_-20_0_-40_0_40_0_20_450---gt: [ True, -20, 106, 89]---predictions: [1.00, -19, 108, 90]
name: suv_-40_40_-40_20_40_160_40_450---gt: [ False, -40, 131, 56]---predictions: [0.00, -40, 132, 56]
name: sedan4door_-40_20_-20_0_20_0_20_400---gt: [ True, -40, 99, 94]---predictions: [1.00, -41, 102, 95]
name: sedan2door_-20_20_-40_40_0_0_80_400---gt: [ True, -20, 108, 157]---predictions: [0.99, -20, 109, 157]
name: sedan2door_0_0_0_0_0_360_40_400---gt: [ True, 0, 105, 104]---predictions: [1.00, 0, 101, 105]
name: suv_0_0_0_40_0_200_20_450---gt: [ False, 0, 0, 0]---predictions: [0.00, 0, 0, 0]
name: sedan2door_-40_40_0_40_20_120_80_400---gt: [ True, -40, 155, 82]---predictions: [0.99, -41, 155, 83]
name: sedan4door_-20_0_0_0_20_0_20_450---gt: [ True, -20, 103, 93]---predictions: [1.00, -20, 103, 93]
name: hatchback_0_20_0_40_40_80_20_450---gt: [ True, 0, 133, 79]---predictions: [1.00, 0, 138, 79]
name: suv_-40_40_0_20_20_200_60_400---gt: [ True, -40, 108, 37]---predictions: [1.00, -42, 104, 38]
name: hatchback_-40_20_-20_40_40_200_40_450---gt: [ False, -40, 111, 69]---predictions: [0.00, -40, 111, 70]
name: suv_0_20_0_0_40_360_40_400---gt: [ True, 0, 98, 96]---predictions: [1.00, 0, 101, 97]
name: sedan2door_-40_20_-40_40_40_120_60_400---gt: [ True, -40, 153, 74]---predictions: [1.00, -40, 154, 74]
name: sedan4door_-20_20_0_40_0_80_20_400---gt: [ True, -20, 143, 83]---predictions: [1.00, -21, 148, 84]
name: hybrid_-20_20_-20_0_20_360_40_400---gt: [ True, -20, 105, 108]---predictions: [1.00, -19, 109, 108]
name: hybrid_-20_0_-20_20_20_360_60_400---gt: [ True, -20, 106, 131]---predictions: [1.00, -19, 106, 131]
name: suv_-40_20_0_40_40_360_20_450---gt: [ True, -40, 98, 89]---predictions: [0.99, -41, 99, 89]
name: suv_0_0_0_40_20_360_40_400---gt: [ True, 0, 98, 96]---predictions: [1.00, 0, 97, 97]
name: sedan2door_-40_40_-40_20_0_280_80_400---gt: [ True, -40, 66, 105]---predictions: [0.99, -40, 63, 105]
name: suv_-40_40_0_40_0_120_40_450---gt: [ False, -40, 149, 70]---predictions: [0.00, -40, 150, 70]
name: hatchback_-40_0_0_20_20_120_40_400---gt: [ False, -40, 151, 68]---predictions: [0.00, -40, 152, 69]
name: hybrid_-40_40_-40_20_40_240_20_400---gt: [ False, -40, 90, 67]---predictions: [0.00, -40, 91, 67]
name: sedan4door_-20_40_-20_40_0_360_40_450---gt: [ True, -20, 103, 114]---predictions: [1.00, -20, 100, 114]
name: hatchback_-40_20_-20_20_20_200_20_400---gt: [ False, -40, 118, 76]---predictions: [0.00, -40, 119, 76]
name: sedan4door_-40_0_0_0_20_40_20_400---gt: [ True, -40, 131, 90]---predictions: [1.00, -41, 131, 91]
name: sedan2door_-40_40_-40_0_0_280_60_400---gt: [ True, -40, 67, 93]---predictions: [1.00, -43, 67, 94]
name: sedan2door_0_0_0_20_40_240_80_450---gt: [ True, 0, 92, 85]---predictions: [1.00, -1, 86, 86]
name: hybrid_-40_0_-40_20_40_160_60_450---gt: [ True, -40, 127, 58]---predictions: [1.00, -41, 129, 58]
name: hatchback_-40_40_0_40_20_320_60_400---gt: [ True, -40, 70, 116]---predictions: [0.99, -42, 70, 117]
name: sedan4door_-20_40_0_20_20_200_40_450---gt: [ False, -20, 107, 70]---predictions: [0.00, -20, 107, 71]
name: suv_-20_40_0_0_20_0_60_400---gt: [ True, -20, 99, 136]---predictions: [1.00, -18, 93, 136]
name: hybrid_-20_40_-40_20_0_240_40_450---gt: [ False, -20, 90, 68]---predictions: [0.00, -20, 90, 68]
name: hatchback_-20_40_-20_0_40_360_40_400---gt: [ True, -20, 98, 109]---predictions: [1.00, -21, 93, 110]
name: hatchback_-40_40_0_0_0_360_80_400---gt: [ True, -40, 95, 157]---predictions: [0.98, -42, 95, 158]
name: hybrid_-20_40_-20_40_40_120_20_450---gt: [ False, -20, 131, 66]---predictions: [0.00, -20, 132, 67]
name: hatchback_-40_0_-40_20_0_280_20_450---gt: [ True, -40, 82, 84]---predictions: [0.98, -43, 80, 85]
name: sedan4door_0_0_0_0_40_120_20_450---gt: [ False, 0, 141, 78]---predictions: [0.00, 0, 141, 79]
name: hatchback_-20_0_0_0_0_0_20_400---gt: [ True, -20, 99, 88]---predictions: [1.00, -18, 97, 88]
name: sedan4door_-40_40_-20_20_20_200_40_400---gt: [ False, -40, 108, 63]---predictions: [0.00, -40, 108, 63]
name: sedan4door_-40_0_-20_40_40_320_80_400---gt: [ True, -40, 70, 139]---predictions: [0.99, -39, 72, 140]
name: suv_-20_20_-20_20_0_120_40_400---gt: [ False, -20, 147, 61]---predictions: [0.00, -20, 147, 61]
name: hatchback_-40_0_-40_40_40_200_80_400---gt: [ True, -40, 110, 52]---predictions: [0.99, -41, 112, 53]
name: sedan4door_-40_0_0_20_40_360_20_450---gt: [ True, -40, 101, 97]---predictions: [0.99, -40, 95, 98]
name: sedan2door_-40_40_0_20_40_80_20_450---gt: [ True, -40, 147, 91]---predictions: [0.99, -41, 149, 91]
name: suv_-20_0_0_20_40_320_40_450---gt: [ True, -20, 81, 100]---predictions: [0.99, -19, 80, 101]
name: sedan2door_0_40_-40_0_20_200_80_450---gt: [ True, 0, 107, 71]---predictions: [1.00, -1, 102, 72]
name: hatchback_-40_40_0_40_20_200_60_400---gt: [ True, -40, 110, 48]---predictions: [1.00, -40, 111, 48]
name: hybrid_-40_40_-40_20_0_40_20_450---gt: [ True, -40, 128, 89]---predictions: [1.00, -40, 125, 90]
name: hybrid_-20_0_0_40_0_320_80_400---gt: [ True, -20, 85, 132]---predictions: [1.00, -20, 92, 132]
name: sedan2door_-40_0_-20_0_20_360_40_450---gt: [ True, -40, 106, 126]---predictions: [0.97, -41, 104, 126]
name: suv_0_0_-40_0_40_200_40_450---gt: [ False, 0, 0, 0]---predictions: [0.00, 0, 0, 0]
name: hybrid_-40_20_0_0_20_80_20_400---gt: [ True, -40, 147, 83]---predictions: [0.99, -42, 151, 84]
name: hybrid_-40_40_-40_40_20_80_20_450---gt: [ True, -40, 142, 87]---predictions: [0.99, -41, 134, 87]
name: sedan2door_-40_0_0_0_20_200_40_450---gt: [ False, -40, 106, 62]---predictions: [0.00, -40, 106, 63]
name: hatchback_0_0_-20_40_20_200_40_450---gt: [ False, 0, 115, 74]---predictions: [0.00, 0, 116, 74]
name: sedan2door_-40_40_-40_20_20_160_60_450---gt: [ True, -40, 130, 64]---predictions: [0.99, -40, 129, 64]
name: sedan4door_-20_40_-20_20_0_80_20_450---gt: [ True, -20, 139, 88]---predictions: [1.00, -18, 132, 88]
name: sedan2door_-20_0_-20_20_20_160_80_450---gt: [ True, -20, 125, 68]---predictions: [1.00, -21, 128, 69]
name: sedan4door_0_20_0_40_20_160_40_400---gt: [ False, 0, 137, 66]---predictions: [0.00, 0, 138, 67]
name: suv_-20_40_-40_0_40_40_40_400---gt: [ True, -20, 127, 104]---predictions: [1.00, -21, 130, 104]
name: sedan4door_0_0_-20_20_0_160_40_400---gt: [ False, 0, 137, 66]---predictions: [0.00, 0, 138, 67]
name: hybrid_-40_20_-40_40_0_320_20_400---gt: [ True, -40, 77, 84]---predictions: [0.99, -41, 75, 85]
name: suv_-20_20_0_20_40_320_60_400---gt: [ True, -20, 73, 115]---predictions: [0.99, -19, 68, 116]
name: sedan2door_0_40_-20_40_0_360_20_450---gt: [ True, 0, 106, 91]---predictions: [1.00, 0, 97, 92]
name: hybrid_-20_40_-40_20_40_120_20_400---gt: [ False, -20, 134, 60]---predictions: [0.00, -20, 134, 61]
name: hybrid_-20_20_-40_40_20_160_20_400---gt: [ False, -20, 120, 65]---predictions: [0.00, -20, 120, 66]
name: sedan4door_-20_40_-40_20_20_80_40_400---gt: [ True, -20, 144, 93]---predictions: [1.00, -19, 143, 94]
name: sedan2door_-20_40_0_20_40_80_20_450---gt: [ True, -20, 140, 90]---predictions: [1.00, -22, 146, 90]
name: sedan2door_-40_20_0_0_0_320_60_450---gt: [ True, -40, 75, 126]---predictions: [0.99, -41, 71, 127]
name: sedan4door_-20_0_-20_20_20_320_40_400---gt: [ True, -20, 80, 106]---predictions: [1.00, -19, 82, 107]
name: sedan4door_-40_40_-40_0_0_80_60_400---gt: [ True, -40, 153, 111]---predictions: [0.99, -42, 155, 112]
name: hatchback_-20_40_-40_0_20_240_80_450---gt: [ True, -20, 92, 74]---predictions: [1.00, -20, 98, 75]
name: hatchback_0_40_-20_40_40_200_80_450---gt: [ True, 0, 113, 69]---predictions: [1.00, -1, 112, 69]
name: hybrid_-20_20_0_20_0_120_40_450---gt: [ False, -20, 134, 69]---predictions: [0.00, -20, 135, 69]
name: hatchback_-20_20_0_0_20_80_80_450---gt: [ True, -20, 137, 122]---predictions: [0.98, -19, 145, 123]
name: suv_-20_40_-40_20_0_160_20_400---gt: [ False, -20, 123, 63]---predictions: [0.00, -20, 124, 63]
name: sedan4door_0_0_0_40_0_0_60_450---gt: [ True, 0, 102, 119]---predictions: [1.00, 0, 100, 119]
name: sedan2door_-40_20_0_0_40_240_40_450---gt: [ False, -40, 85, 74]---predictions: [0.00, -40, 85, 74]
name: suv_0_0_-20_0_40_360_60_450---gt: [ True, 0, 100, 119]---predictions: [1.00, 0, 95, 119]
name: hybrid_0_0_0_40_20_200_40_450---gt: [ False, 0, 0, 0]---predictions: [0.00, 0, 0, 0]
name: hatchback_-40_40_-40_20_20_40_60_450---gt: [ True, -40, 126, 132]---predictions: [0.99, -41, 133, 132]
name: sedan2door_-40_40_-40_40_0_200_40_450---gt: [ False, -40, 107, 72]---predictions: [0.00, -40, 107, 73]
name: suv_-40_20_-40_20_0_320_20_400---gt: [ True, -40, 69, 79]---predictions: [0.99, -41, 73, 79]
name: suv_-40_20_0_20_0_320_20_450---gt: [ True, -40, 75, 84]---predictions: [1.00, -41, 71, 85]
name: sedan4door_-40_20_-40_20_0_360_20_450---gt: [ True, -40, 101, 97]---predictions: [1.00, -42, 97, 98]
name: sedan2door_0_20_-20_20_40_200_80_400---gt: [ True, 0, 107, 64]---predictions: [1.00, 0, 108, 65]
name: hybrid_-40_0_-20_20_20_80_40_400---gt: [ True, -40, 149, 91]---predictions: [0.99, -42, 154, 92]
name: sedan4door_0_20_-40_40_0_360_20_400---gt: [ True, 0, 100, 86]---predictions: [1.00, -1, 99, 86]
name: suv_0_40_-20_0_0_200_40_450---gt: [ False, 0, 119, 78]---predictions: [0.00, 0, 120, 78]
name: suv_0_20_-20_0_40_0_60_450---gt: [ True, 0, 100, 119]---predictions: [1.00, -1, 99, 119]
name: sedan4door_0_0_-40_40_0_0_20_450---gt: [ True, 0, 102, 90]---predictions: [1.00, -1, 100, 90]
name: hybrid_-40_40_-40_40_0_0_40_400---gt: [ True, -40, 103, 118]---predictions: [1.00, -42, 105, 118]
name: hybrid_-40_20_-40_40_40_120_20_400---gt: [ False, -40, 140, 61]---predictions: [0.00, -40, 140, 62]
name: sedan4door_0_0_-20_0_40_200_60_400---gt: [ True, 0, 109, 56]---predictions: [1.00, 0, 113, 56]
name: hatchback_-40_0_-20_40_20_200_40_400---gt: [ False, -40, 111, 63]---predictions: [0.00, -40, 111, 63]
name: sedan4door_-20_40_-20_20_40_40_80_400---gt: [ True, -20, 128, 148]---predictions: [0.99, -20, 127, 149]
name: suv_-40_20_0_20_40_280_20_450---gt: [ True, -40, 78, 78]---predictions: [1.00, -39, 81, 79]
name: hatchback_-40_40_0_0_20_80_20_400---gt: [ True, -40, 145, 85]---predictions: [0.99, -40, 146, 86]
name: hybrid_0_40_-20_40_20_0_60_450---gt: [ True, 0, 106, 116]---predictions: [1.00, 0, 99, 116]
name: hybrid_0_40_0_0_40_280_20_450---gt: [ True, 0, 92, 74]---predictions: [1.00, 0, 82, 75]
name: hatchback_-40_40_0_40_40_80_40_450---gt: [ True, -40, 142, 98]---predictions: [0.99, -42, 143, 98]
name: hatchback_-20_40_-20_20_20_200_60_400---gt: [ True, -20, 109, 53]---predictions: [1.00, -19, 106, 54]
name: hybrid_0_20_-20_40_20_280_40_400---gt: [ True, 0, 88, 77]---predictions: [1.00, -1, 90, 77]
name: hybrid_0_0_0_0_20_80_60_450---gt: [ True, 0, 133, 98]---predictions: [1.00, 0, 137, 99]
name: sedan2door_-20_40_0_40_20_200_40_450---gt: [ False, -20, 117, 73]---predictions: [0.00, -20, 117, 74]
name: sedan2door_0_40_-40_40_20_280_80_450---gt: [ True, 0, 85, 105]---predictions: [1.00, -1, 84, 105]
name: suv_0_40_-20_40_20_360_60_400---gt: [ True, 0, 98, 119]---predictions: [1.00, 0, 91, 120]
name: suv_-40_0_0_0_20_240_40_400---gt: [ False, -40, 80, 51]---predictions: [0.00, -40, 80, 51]
name: sedan4door_-20_0_-40_40_40_280_40_450---gt: [ True, -20, 82, 87]---predictions: [1.00, -21, 88, 87]
name: suv_0_20_-40_0_0_280_60_450---gt: [ True, 0, 83, 88]---predictions: [1.00, -2, 83, 89]
name: hybrid_-20_40_-20_20_20_360_20_450---gt: [ True, -20, 106, 89]---predictions: [1.00, -19, 108, 90]
name: sedan2door_0_40_-40_20_40_320_60_400---gt: [ True, 0, 91, 116]---predictions: [1.00, -1, 88, 116]
name: hatchback_-40_40_0_0_0_200_80_450---gt: [ True, -40, 110, 61]---predictions: [0.99, -41, 109, 61]
name: suv_-40_0_-20_40_0_80_20_450---gt: [ True, -40, 146, 84]---predictions: [0.99, -43, 149, 84]
name: suv_-40_40_-20_0_40_160_40_450---gt: [ False, -40, 131, 56]---predictions: [0.00, -40, 132, 56]
name: suv_-20_20_-40_20_0_200_40_400---gt: [ False, -20, 109, 59]---predictions: [0.00, -20, 109, 59]
name: suv_0_0_-40_40_20_0_40_450---gt: [ True, 0, 100, 99]---predictions: [1.00, 0, 104, 99]
name: hybrid_-20_40_-40_20_20_0_40_400---gt: [ True, -20, 105, 108]---predictions: [1.00, -19, 102, 108]
name: hatchback_0_0_-20_40_0_120_60_450---gt: [ True, 0, 137, 85]---predictions: [1.00, 0, 138, 85]
name: hatchback_-40_20_-20_20_40_320_20_450---gt: [ True, -40, 79, 91]---predictions: [0.99, -40, 77, 91]
name: hybrid_0_20_-20_40_0_120_40_450---gt: [ False, 0, 128, 67]---predictions: [0.00, 0, 129, 68]
name: sedan4door_-40_20_0_40_20_200_20_450---gt: [ False, -40, 115, 79]---predictions: [0.00, -40, 115, 80]
name: hybrid_-20_20_0_20_0_120_40_400---gt: [ False, -20, 138, 62]---predictions: [0.00, -20, 138, 63]
name: sedan2door_-20_20_-40_0_40_280_20_400---gt: [ True, -20, 77, 88]---predictions: [1.00, -21, 74, 88]
name: sedan4door_0_40_0_20_40_40_40_400---gt: [ True, 0, 121, 104]---predictions: [1.00, 0, 120, 104]
name: suv_-20_0_-40_20_40_240_20_400---gt: [ False, -20, 84, 57]---predictions: [0.00, -20, 85, 58]
name: hatchback_-40_20_-20_40_20_0_60_450---gt: [ True, -40, 97, 136]---predictions: [0.99, -41, 97, 136]
name: suv_-20_40_-40_20_40_280_60_450---gt: [ True, -20, 79, 89]---predictions: [1.00, -23, 81, 89]
name: sedan2door_0_20_-40_20_0_160_60_400---gt: [ True, 0, 138, 65]---predictions: [1.00, -1, 149, 65]
name: hybrid_-20_0_-40_20_20_80_60_450---gt: [ True, -20, 139, 101]---predictions: [0.99, -20, 137, 101]
name: sedan2door_-40_0_0_0_40_200_80_400---gt: [ True, -40, 107, 51]---predictions: [0.99, -41, 105, 52]
name: sedan4door_0_40_-20_0_20_160_60_400---gt: [ True, 0, 126, 63]---predictions: [1.00, 0, 131, 63]
name: hatchback_0_0_-20_40_40_360_60_400---gt: [ True, 0, 100, 117]---predictions: [1.00, 0, 98, 117]
name: hatchback_-20_20_0_40_20_320_40_450---gt: [ True, -20, 84, 102]---predictions: [1.00, -19, 79, 103]
name: hybrid_0_40_-40_0_20_360_40_400---gt: [ True, 0, 104, 97]---predictions: [1.00, 0, 96, 98]
name: suv_0_20_0_20_40_200_80_450---gt: [ True, 0, 113, 63]---predictions: [1.00, 0, 120, 63]
name: sedan2door_-20_0_0_40_0_320_60_400---gt: [ True, -20, 82, 124]---predictions: [1.00, -20, 82, 125]
name: sedan2door_-20_0_-40_40_20_40_40_450---gt: [ True, -20, 129, 109]---predictions: [1.00, -18, 127, 110]
name: hatchback_-40_0_0_20_20_200_20_400---gt: [ False, 0, 0, 0]---predictions: [0.00, 0, 0, 0]
name: hybrid_-20_40_-40_40_20_120_80_450---gt: [ True, -20, 138, 90]---predictions: [1.00, -19, 145, 90]
name: sedan4door_-20_0_-20_40_40_280_60_400---gt: [ True, -20, 77, 94]---predictions: [0.99, -19, 80, 95]
name: suv_-20_40_-40_40_20_80_60_400---gt: [ True, -20, 148, 104]---predictions: [0.99, -21, 146, 104]
name: sedan4door_-20_0_-20_20_20_80_60_450---gt: [ True, -20, 140, 107]---predictions: [0.99, -21, 139, 107]
name: sedan2door_0_20_-40_0_0_360_60_400---gt: [ True, 0, 106, 122]---predictions: [1.00, 0, 104, 123]
name: hatchback_0_40_-20_20_40_0_80_450---gt: [ True, 0, 102, 137]---predictions: [1.00, -1, 99, 137]
name: hatchback_-40_40_-40_40_40_0_40_450---gt: [ True, -40, 97, 118]---predictions: [0.99, -38, 101, 118]
name: sedan4door_-20_0_0_20_20_360_80_450---gt: [ True, -20, 103, 147]---predictions: [1.00, -20, 105, 147]
name: hybrid_-20_40_-20_0_20_80_60_450---gt: [ True, -20, 139, 101]---predictions: [1.00, -19, 144, 101]
name: suv_-20_40_-40_40_40_320_80_400---gt: [ True, -20, 74, 130]---predictions: [0.99, -20, 72, 131]
