name: sedan4door_0_15_-8_35_20_230_60_420---gt: [ True, 0, 97, 64]---predictions: [1.00, -1, 102, 65]
name: hatchback_-20_23_-8_10_20_80_30_420---gt: [ True, -20, 139, 88]---predictions: [0.97, -27, 135, 88]
name: sedan2door_-40_23_-8_35_15_20_30_420---gt: [ True, -40, 122, 111]---predictions: [0.99, -27, 126, 111]
name: hatchback_-20_23_-8_35_20_20_30_420---gt: [ True, -20, 112, 97]---predictions: [0.99, -17, 111, 98]
name: hatchback_-40_23_-30_35_15_140_60_420---gt: [ True, -40, 145, 66]---predictions: [0.99, -30, 139, 66]
name: sedan4door_0_23_-8_35_20_230_60_420---gt: [ True, 0, 97, 64]---predictions: [1.00, -1, 103, 65]
name: hatchback_0_23_-8_10_15_20_60_420---gt: [ True, 0, 109, 119]---predictions: [1.00, -1, 98, 119]
name: sedan4door_-40_45_-30_35_15_230_60_420---gt: [ True, -40, 89, 63]---predictions: [0.99, -34, 94, 64]
name: sedan2door_-20_15_-8_35_20_20_30_420---gt: [ True, -20, 119, 101]---predictions: [0.99, -17, 126, 102]
name: sedan2door_0_23_-30_35_15_140_30_420---gt: [ False, 0, 140, 72]---predictions: [0.00, 0, 140, 72]
name: sedan2door_-40_23_-30_35_15_140_60_420---gt: [ True, -40, 143, 70]---predictions: [0.97, -37, 136, 70]
name: sedan4door_-40_23_-8_35_15_140_30_420---gt: [ False, -40, 139, 65]---predictions: [0.00, -40, 139, 65]
name: suv_-20_45_-8_35_20_230_30_420---gt: [ False, -20, 107, 74]---predictions: [0.00, -20, 108, 74]
name: sedan2door_-20_23_-8_10_20_140_60_420---gt: [ True, -20, 136, 72]---predictions: [0.94, -20, 127, 73]
name: hybrid_-20_23_-8_10_20_20_60_420---gt: [ True, -20, 117, 125]---predictions: [0.99, -24, 122, 126]
name: hybrid_-40_23_-8_10_15_20_30_420---gt: [ True, -40, 118, 102]---predictions: [0.99, -28, 122, 102]
name: sedan2door_-20_23_-30_10_15_230_60_420---gt: [ True, -20, 89, 69]---predictions: [1.00, -7, 104, 69]
name: sedan4door_0_15_-30_10_20_80_30_420---gt: [ True, 0, 136, 83]---predictions: [0.99, -6, 130, 84]
name: sedan2door_0_15_-30_10_20_20_30_420---gt: [ True, 0, 114, 98]---predictions: [1.00, 0, 124, 99]
name: sedan2door_0_45_-8_10_15_20_30_420---gt: [ True, 0, 114, 98]---predictions: [1.00, 0, 124, 99]
name: sedan4door_-20_15_-30_10_20_20_60_420---gt: [ True, -20, 115, 131]---predictions: [1.00, -26, 121, 132]
name: sedan4door_-40_23_-30_35_15_80_30_420---gt: [ True, -40, 148, 92]---predictions: [0.99, -43, 140, 93]
name: sedan2door_0_23_-8_35_20_80_60_420---gt: [ True, 0, 139, 102]---predictions: [1.00, 0, 138, 102]
name: hatchback_-40_15_-8_35_15_230_60_420---gt: [ True, -40, 93, 63]---predictions: [1.00, -34, 95, 63]
name: sedan4door_-40_23_-8_10_20_20_60_420---gt: [ True, -40, 117, 148]---predictions: [1.00, -34, 120, 149]
name: suv_-20_45_-30_35_15_230_60_420---gt: [ True, -20, 91, 56]---predictions: [1.00, -11, 93, 56]
name: sedan4door_-20_15_-8_10_15_230_60_420---gt: [ True, -20, 92, 66]---predictions: [0.99, -20, 100, 67]
name: suv_-40_23_-8_35_20_140_60_420---gt: [ True, -40, 148, 60]---predictions: [0.97, -32, 136, 60]
name: sedan4door_-40_45_-8_35_20_230_30_420---gt: [ False, -40, 94, 71]---predictions: [0.00, -40, 94, 71]
name: sedan2door_-40_23_-30_10_15_230_30_420---gt: [ False, 0, 0, 0]---predictions: [0.00, 0, 0, 0]
name: sedan2door_-40_23_-8_10_20_80_60_420---gt: [ True, -40, 152, 108]---predictions: [0.99, -39, 155, 108]
name: sedan2door_0_45_-8_35_15_20_30_420---gt: [ True, 0, 114, 98]---predictions: [1.00, 0, 123, 99]
name: sedan4door_0_45_-8_10_20_20_30_420---gt: [ True, 0, 109, 97]---predictions: [1.00, 0, 121, 97]
name: hatchback_-40_15_-30_10_15_140_60_420---gt: [ True, -40, 145, 66]---predictions: [0.99, -28, 141, 66]
name: sedan4door_0_45_-30_35_20_230_60_420---gt: [ True, 0, 97, 64]---predictions: [1.00, -2, 95, 65]
name: hatchback_0_15_-8_10_20_230_60_420---gt: [ True, 0, 100, 62]---predictions: [1.00, -2, 102, 62]
name: hybrid_0_45_-30_35_20_140_60_420---gt: [ True, 0, 129, 69]---predictions: [0.95, -9, 119, 69]
name: sedan4door_-20_45_-8_10_15_80_30_420---gt: [ True, -20, 142, 89]---predictions: [0.99, -24, 137, 90]
name: hatchback_0_23_-30_10_15_140_30_420---gt: [ False, 0, 144, 73]---predictions: [0.00, 0, 145, 73]
name: hatchback_-20_45_-30_10_15_140_60_420---gt: [ True, -20, 139, 69]---predictions: [0.98, -27, 132, 69]
name: sedan4door_-40_45_-30_10_15_230_30_420---gt: [ False, -40, 93, 70]---predictions: [0.00, -40, 94, 70]
name: suv_-20_45_-30_10_15_20_30_420---gt: [ True, -20, 112, 93]---predictions: [1.00, -23, 107, 94]
name: hybrid_-20_15_-8_10_20_80_30_420---gt: [ True, -20, 140, 86]---predictions: [0.99, -20, 138, 87]
name: hybrid_0_23_-30_35_15_80_30_420---gt: [ True, 0, 133, 77]---predictions: [1.00, -2, 128, 77]
name: sedan2door_-40_15_-30_35_15_140_30_420---gt: [ False, -40, 142, 72]---predictions: [0.00, -40, 143, 72]
name: suv_0_45_-30_10_15_20_30_420---gt: [ True, 0, 108, 91]---predictions: [1.00, -2, 104, 91]
name: hybrid_-20_45_-30_35_15_230_60_420---gt: [ True, -20, 93, 67]---predictions: [0.98, -11, 100, 68]
name: suv_0_15_-8_10_15_80_60_420---gt: [ True, 0, 142, 103]---predictions: [1.00, 0, 150, 103]
name: sedan2door_-40_23_-30_35_15_20_60_420---gt: [ True, -40, 123, 149]---predictions: [1.00, -35, 115, 149]
name: sedan4door_-20_15_-30_35_20_80_60_420---gt: [ True, -20, 143, 106]---predictions: [0.99, -20, 146, 106]
name: hatchback_0_45_-8_10_15_230_60_420---gt: [ True, 0, 100, 62]---predictions: [1.00, -1, 107, 62]
name: sedan2door_-40_15_-30_35_15_20_30_420---gt: [ True, -40, 122, 111]---predictions: [1.00, -26, 126, 111]
name: suv_-20_23_-30_35_20_20_30_420---gt: [ True, -20, 112, 93]---predictions: [1.00, -17, 107, 94]
name: sedan2door_-40_23_-30_35_15_140_30_420---gt: [ False, -40, 142, 72]---predictions: [0.00, -40, 143, 72]
name: sedan4door_-20_23_-8_10_15_140_30_420---gt: [ False, -20, 133, 66]---predictions: [0.00, -20, 133, 66]
name: sedan4door_-20_23_-30_10_15_20_30_420---gt: [ True, -20, 114, 99]---predictions: [0.99, -25, 118, 100]
name: suv_-20_45_-30_10_20_80_30_420---gt: [ True, -20, 144, 84]---predictions: [0.99, -21, 144, 84]
name: sedan4door_0_15_-8_10_20_140_60_420---gt: [ True, 0, 131, 70]---predictions: [0.97, -3, 121, 71]
name: hybrid_0_23_-30_10_20_230_60_420---gt: [ True, 0, 96, 64]---predictions: [0.95, -1, 109, 65]
name: sedan4door_-20_45_-8_10_15_20_60_420---gt: [ True, -20, 115, 131]---predictions: [1.00, -29, 123, 132]
name: suv_-20_23_-8_10_15_80_30_420---gt: [ True, -20, 144, 84]---predictions: [0.99, -20, 149, 84]
name: hybrid_-40_23_-30_10_15_230_30_420---gt: [ False, -40, 88, 70]---predictions: [0.00, -40, 88, 70]
name: suv_-20_23_-30_10_15_80_60_420---gt: [ True, -20, 145, 104]---predictions: [0.99, -14, 148, 105]
name: sedan4door_0_23_-8_10_15_230_60_420---gt: [ True, 0, 97, 64]---predictions: [1.00, 0, 105, 65]
name: hybrid_0_15_-30_35_15_20_30_420---gt: [ True, 0, 114, 92]---predictions: [1.00, 0, 128, 93]
name: hatchback_-40_23_-8_10_15_20_30_420---gt: [ True, -40, 112, 105]---predictions: [0.99, -29, 107, 105]
name: sedan2door_0_45_-30_35_15_140_30_420---gt: [ False, 0, 140, 72]---predictions: [0.00, 0, 140, 72]
name: sedan2door_-40_45_-30_10_15_80_30_420---gt: [ True, -40, 151, 92]---predictions: [0.99, -39, 153, 93]
name: suv_-20_45_-30_10_20_230_60_420---gt: [ True, -20, 91, 56]---predictions: [1.00, -11, 94, 56]
name: hybrid_-40_23_-30_35_15_20_60_420---gt: [ True, -40, 119, 140]---predictions: [0.99, -32, 121, 140]
name: sedan4door_-40_45_-8_10_15_80_30_420---gt: [ True, -40, 148, 92]---predictions: [0.99, -43, 146, 93]
name: hybrid_-20_15_-8_10_20_230_30_420---gt: [ False, -20, 89, 70]---predictions: [0.00, -20, 90, 71]
name: sedan2door_-20_23_-30_35_15_20_60_420---gt: [ True, -20, 121, 132]---predictions: [1.00, -26, 124, 133]
name: sedan4door_-40_15_-30_35_20_230_60_420---gt: [ True, -40, 89, 63]---predictions: [0.99, -32, 94, 64]
name: suv_-20_45_-8_35_20_140_30_420---gt: [ False, -20, 136, 58]---predictions: [0.00, -20, 136, 59]
name: hybrid_0_23_-30_10_20_140_60_420---gt: [ True, 0, 129, 69]---predictions: [0.99, -2, 121, 69]
name: sedan2door_-20_15_-8_10_20_20_60_420---gt: [ True, -20, 121, 132]---predictions: [1.00, -26, 124, 133]
name: sedan4door_-40_23_-30_35_15_20_30_420---gt: [ True, -40, 116, 109]---predictions: [0.99, -28, 117, 109]
name: sedan4door_-20_23_-30_10_20_140_60_420---gt: [ True, -20, 136, 67]---predictions: [0.87, -28, 128, 68]
name: sedan4door_0_15_-8_35_15_80_30_420---gt: [ True, 0, 136, 83]---predictions: [1.00, -5, 126, 84]
name: sedan2door_-40_45_-8_10_15_80_30_420---gt: [ True, -40, 151, 92]---predictions: [0.99, -39, 153, 93]
name: hybrid_0_23_-30_10_20_80_30_420---gt: [ True, 0, 133, 77]---predictions: [1.00, -2, 128, 77]
name: suv_-20_45_-8_35_15_140_60_420---gt: [ True, -20, 141, 61]---predictions: [0.97, -31, 132, 62]
name: hatchback_0_45_-8_35_15_20_30_420---gt: [ True, 0, 108, 95]---predictions: [1.00, -1, 120, 95]
name: hatchback_-20_45_-30_10_20_140_60_420---gt: [ True, -20, 139, 69]---predictions: [0.97, -28, 131, 69]
name: sedan2door_0_23_-30_35_15_80_30_420---gt: [ True, 0, 137, 84]---predictions: [1.00, -4, 134, 84]
name: sedan4door_0_45_-30_35_20_80_60_420---gt: [ True, 0, 138, 104]---predictions: [1.00, -2, 147, 104]
name: hybrid_-40_45_-8_35_15_20_30_420---gt: [ True, -40, 118, 102]---predictions: [0.99, -30, 123, 102]
name: hatchback_-40_45_-30_10_15_20_30_420---gt: [ True, -40, 112, 105]---predictions: [0.99, -34, 107, 105]
name: sedan4door_-40_15_-30_35_15_230_60_420---gt: [ True, -40, 89, 63]---predictions: [0.99, -32, 93, 64]
name: suv_0_23_-30_10_15_230_60_420---gt: [ True, 0, 102, 49]---predictions: [1.00, 0, 99, 49]
name: suv_-20_45_-30_10_20_80_60_420---gt: [ True, -20, 145, 104]---predictions: [0.99, -18, 145, 105]
name: hatchback_-20_23_-8_35_15_140_30_420---gt: [ False, -20, 135, 65]---predictions: [0.00, -20, 136, 66]
name: sedan2door_-40_15_-8_35_20_140_30_420---gt: [ False, -40, 142, 72]---predictions: [0.00, -40, 143, 72]
name: hatchback_-40_45_-8_35_20_230_60_420---gt: [ True, -40, 93, 63]---predictions: [1.00, -37, 96, 63]
name: suv_0_15_-30_35_15_80_30_420---gt: [ True, 0, 140, 77]---predictions: [0.99, -7, 144, 77]
name: sedan4door_0_15_-30_35_20_80_30_420---gt: [ True, 0, 136, 83]---predictions: [1.00, -9, 125, 84]
name: suv_-20_15_-30_10_15_80_60_420---gt: [ True, -20, 145, 104]---predictions: [0.99, -15, 148, 105]
name: hatchback_-40_45_-30_10_15_20_60_420---gt: [ True, -40, 113, 141]---predictions: [1.00, -30, 114, 142]
name: suv_-20_23_-8_10_15_140_60_420---gt: [ True, -20, 141, 61]---predictions: [0.96, -29, 131, 62]
name: hatchback_-40_45_-8_35_15_80_30_420---gt: [ True, -40, 144, 91]---predictions: [0.97, -44, 151, 91]
name: suv_0_15_-30_35_20_140_60_420---gt: [ True, 0, 148, 75]---predictions: [0.95, -12, 122, 75]
name: sedan2door_-20_15_-30_10_15_230_30_420---gt: [ False, 0, 0, 0]---predictions: [0.00, 0, 0, 0]
name: suv_0_23_-30_10_20_230_30_420---gt: [ False, 0, 107, 74]---predictions: [0.00, 0, 108, 74]
name: suv_0_15_-8_10_20_20_60_420---gt: [ True, 0, 109, 121]---predictions: [1.00, -6, 113, 122]
name: sedan2door_-20_45_-30_35_20_140_60_420---gt: [ True, -20, 136, 72]---predictions: [0.96, -21, 129, 73]
name: sedan4door_0_23_-30_10_20_230_30_420---gt: [ False, 0, 106, 81]---predictions: [0.00, 0, 106, 81]
name: sedan2door_0_15_-30_10_20_20_60_420---gt: [ True, 0, 115, 122]---predictions: [1.00, -3, 105, 122]
name: sedan2door_-40_23_-30_10_15_80_60_420---gt: [ True, -40, 152, 108]---predictions: [0.99, -40, 154, 108]
name: sedan4door_-40_23_-8_35_20_20_30_420---gt: [ True, -40, 116, 109]---predictions: [0.99, -28, 118, 109]
name: sedan2door_0_15_-8_10_15_230_30_420---gt: [ False, 0, 0, 0]---predictions: [0.00, 0, 0, 0]
name: suv_-20_15_-8_35_15_20_60_420---gt: [ True, -20, 113, 132]---predictions: [1.00, -25, 124, 132]
name: sedan2door_-40_45_-30_35_15_230_60_420---gt: [ True, -40, 88, 64]---predictions: [1.00, -34, 92, 64]
name: hybrid_0_45_-30_35_20_20_60_420---gt: [ True, 0, 114, 116]---predictions: [1.00, 0, 105, 117]
name: hatchback_0_45_-8_35_20_230_30_420---gt: [ False, 0, 108, 81]---predictions: [0.00, 0, 108, 81]
name: hybrid_-20_45_-30_10_20_80_60_420---gt: [ True, -20, 142, 99]---predictions: [1.00, -19, 143, 99]
name: sedan4door_-20_23_-8_35_15_20_60_420---gt: [ True, -20, 115, 131]---predictions: [1.00, -29, 125, 132]
name: suv_-40_15_-8_10_20_230_30_420---gt: [ False, -40, 94, 64]---predictions: [0.00, -40, 95, 65]
name: hybrid_-20_23_-8_35_20_20_60_420---gt: [ True, -20, 117, 125]---predictions: [0.99, -25, 122, 126]
name: sedan4door_-20_45_-8_10_20_80_30_420---gt: [ True, -20, 142, 89]---predictions: [0.99, -23, 137, 90]
name: sedan4door_-40_23_-30_35_20_230_30_420---gt: [ False, -40, 94, 71]---predictions: [0.00, -40, 94, 71]
name: sedan4door_0_15_-30_10_20_230_30_420---gt: [ False, 0, 106, 81]---predictions: [0.00, 0, 106, 81]
name: suv_0_23_-8_10_15_20_60_420---gt: [ True, 0, 109, 121]---predictions: [1.00, -5, 115, 122]
name: hybrid_-20_15_-30_35_20_20_60_420---gt: [ True, -20, 117, 125]---predictions: [0.99, -23, 120, 126]
name: hatchback_-40_23_-30_10_20_140_60_420---gt: [ True, -40, 145, 66]---predictions: [0.98, -30, 143, 66]
name: hatchback_0_15_-8_35_20_230_60_420---gt: [ True, 0, 100, 62]---predictions: [1.00, -2, 101, 62]
name: sedan2door_-40_15_-30_35_20_80_60_420---gt: [ True, -40, 152, 108]---predictions: [0.99, -39, 153, 108]
name: suv_-20_23_-8_35_20_80_30_420---gt: [ True, -20, 144, 84]---predictions: [0.99, -22, 151, 84]
name: hybrid_-40_45_-8_10_20_20_60_420---gt: [ True, -40, 119, 140]---predictions: [1.00, -36, 122, 140]
name: hybrid_0_45_-8_10_15_140_30_420---gt: [ False, 0, 0, 0]---predictions: [0.01, 0, 0, 0]
name: sedan2door_0_15_-30_35_15_20_60_420---gt: [ True, 0, 115, 122]---predictions: [1.00, -3, 106, 122]
name: sedan2door_-20_15_-8_10_15_80_30_420---gt: [ True, -20, 143, 90]---predictions: [1.00, -21, 140, 90]
name: sedan2door_-40_45_-8_10_15_20_60_420---gt: [ True, -40, 123, 149]---predictions: [1.00, -37, 118, 149]
name: sedan4door_-40_15_-8_35_20_20_30_420---gt: [ True, -40, 116, 109]---predictions: [0.99, -26, 116, 109]
name: sedan4door_-20_45_-30_35_15_80_60_420---gt: [ True, -20, 143, 106]---predictions: [0.99, -21, 144, 106]
name: sedan2door_-20_23_-30_10_20_230_30_420---gt: [ False, 0, 0, 0]---predictions: [0.00, 0, 0, 0]
name: sedan2door_0_15_-30_35_15_80_30_420---gt: [ True, 0, 137, 84]---predictions: [1.00, -3, 132, 84]
name: sedan2door_0_23_-8_10_15_20_60_420---gt: [ True, 0, 115, 122]---predictions: [1.00, -3, 104, 122]
name: sedan2door_-40_15_-30_35_20_140_30_420---gt: [ False, -40, 142, 72]---predictions: [0.00, -40, 143, 72]
name: hatchback_0_15_-8_35_20_230_30_420---gt: [ False, 0, 108, 81]---predictions: [0.00, 0, 108, 81]
name: sedan2door_-20_45_-8_35_20_230_30_420---gt: [ False, 0, 0, 0]---predictions: [0.00, 0, 0, 0]
name: hatchback_-40_23_-30_10_15_80_30_420---gt: [ True, -40, 144, 91]---predictions: [0.97, -40, 141, 91]
name: sedan4door_-20_15_-8_10_15_80_60_420---gt: [ True, -20, 143, 106]---predictions: [0.99, -16, 141, 106]
name: hybrid_-40_23_-8_10_15_230_30_420---gt: [ False, -40, 88, 70]---predictions: [0.00, -40, 88, 70]
name: suv_0_23_-30_10_20_80_60_420---gt: [ True, 0, 142, 103]---predictions: [1.00, -1, 154, 103]
name: sedan4door_-20_45_-30_35_15_20_30_420---gt: [ True, -20, 114, 99]---predictions: [0.99, -24, 119, 100]
name: sedan2door_0_15_-30_10_15_20_30_420---gt: [ True, 0, 114, 98]---predictions: [1.00, 0, 126, 99]
name: hatchback_-40_23_-30_35_20_80_60_420---gt: [ True, -40, 147, 110]---predictions: [1.00, -39, 155, 110]
name: hatchback_0_15_-30_10_20_140_60_420---gt: [ True, 0, 135, 74]---predictions: [0.99, -7, 131, 74]
name: sedan2door_-40_23_-30_35_20_140_60_420---gt: [ True, -40, 143, 70]---predictions: [0.97, -38, 135, 70]
name: hybrid_-20_15_-30_10_20_230_60_420---gt: [ True, -20, 93, 67]---predictions: [0.97, -10, 101, 68]
name: sedan4door_0_15_-30_35_15_80_30_420---gt: [ True, 0, 136, 83]---predictions: [1.00, -10, 125, 84]
name: suv_-20_23_-8_35_15_230_30_420---gt: [ False, -20, 107, 74]---predictions: [0.00, -20, 108, 74]
name: sedan2door_0_15_-30_10_15_80_60_420---gt: [ True, 0, 139, 102]---predictions: [1.00, 0, 138, 102]
name: sedan4door_-20_23_-30_35_15_230_60_420---gt: [ True, -20, 92, 65]---predictions: [1.00, -26, 95, 66]
name: hybrid_-40_23_-8_10_20_230_60_420---gt: [ True, -40, 89, 65]---predictions: [0.95, -32, 105, 65]
name: sedan2door_0_23_-30_10_15_20_60_420---gt: [ True, 0, 115, 122]---predictions: [1.00, -3, 104, 122]
name: hatchback_0_15_-30_35_20_80_60_420---gt: [ True, 0, 138, 104]---predictions: [1.00, -1, 148, 104]
name: sedan2door_-20_45_-30_10_15_20_30_420---gt: [ True, -20, 119, 101]---predictions: [1.00, -19, 127, 102]
name: sedan4door_-40_45_-30_10_20_140_60_420---gt: [ True, -40, 144, 65]---predictions: [0.96, -42, 142, 66]
name: suv_-20_23_-30_10_15_140_30_420---gt: [ False, -20, 136, 58]---predictions: [0.00, -20, 136, 59]
name: sedan4door_-20_23_-8_35_15_140_60_420---gt: [ True, -20, 136, 67]---predictions: [0.85, -24, 127, 68]
name: hatchback_0_23_-30_35_15_80_30_420---gt: [ True, 0, 136, 81]---predictions: [0.98, -10, 136, 82]
name: hybrid_-20_23_-8_35_15_20_60_420---gt: [ True, -20, 117, 125]---predictions: [0.99, -24, 122, 126]
name: sedan4door_-20_23_-8_10_15_140_60_420---gt: [ True, -20, 136, 67]---predictions: [0.86, -23, 128, 68]
name: hybrid_-40_23_-8_10_15_20_60_420---gt: [ True, -40, 119, 140]---predictions: [0.99, -32, 120, 140]
name: hatchback_-20_15_-30_35_20_80_60_420---gt: [ True, -20, 140, 105]---predictions: [1.00, -17, 149, 105]
name: hatchback_-40_23_-30_35_15_20_60_420---gt: [ True, -40, 113, 141]---predictions: [1.00, -27, 113, 142]
name: sedan4door_-20_45_-8_35_20_80_60_420---gt: [ True, -20, 143, 106]---predictions: [0.99, -15, 144, 106]
name: sedan2door_-20_45_-8_35_20_20_30_420---gt: [ True, -20, 119, 101]---predictions: [0.99, -16, 126, 102]
name: suv_-40_15_-8_10_20_80_60_420---gt: [ True, -40, 154, 110]---predictions: [0.99, -35, 158, 110]
name: sedan4door_0_15_-8_10_20_80_30_420---gt: [ True, 0, 136, 83]---predictions: [1.00, -2, 132, 84]
name: suv_-20_23_-8_35_15_80_60_420---gt: [ True, -20, 145, 104]---predictions: [0.99, -12, 151, 105]
name: sedan2door_-20_23_-30_35_15_140_30_420---gt: [ False, -20, 141, 72]---predictions: [0.00, -20, 142, 72]
name: hatchback_0_23_-8_10_15_230_60_420---gt: [ True, 0, 100, 62]---predictions: [1.00, -2, 99, 62]
name: suv_-40_15_-8_35_15_20_30_420---gt: [ True, -40, 114, 102]---predictions: [0.99, -35, 107, 102]
name: sedan2door_-40_15_-30_35_20_80_30_420---gt: [ True, -40, 151, 92]---predictions: [0.99, -39, 154, 93]
name: hatchback_-20_23_-8_35_15_140_60_420---gt: [ True, -20, 139, 69]---predictions: [0.97, -20, 128, 69]
name: hybrid_0_15_-8_10_15_230_30_420---gt: [ False, 0, 94, 84]---predictions: [0.00, 0, 94, 84]
name: hatchback_-40_15_-8_10_15_140_30_420---gt: [ False, -40, 141, 65]---predictions: [0.00, -40, 141, 66]
name: suv_-20_23_-30_10_20_80_60_420---gt: [ True, -20, 145, 104]---predictions: [0.99, -15, 149, 105]
name: sedan4door_-40_23_-8_35_20_230_30_420---gt: [ False, -40, 94, 71]---predictions: [0.00, -40, 94, 71]
name: suv_-40_15_-8_35_15_80_30_420---gt: [ True, -40, 150, 86]---predictions: [1.00, -37, 154, 87]
name: sedan2door_0_15_-30_35_20_230_30_420---gt: [ False, 0, 0, 0]---predictions: [0.00, 0, 0, 0]
name: hatchback_-20_15_-8_35_15_230_60_420---gt: [ True, -20, 95, 63]---predictions: [1.00, -11, 100, 63]
name: hatchback_-20_45_-8_35_15_230_30_420---gt: [ False, -20, 99, 71]---predictions: [0.00, -20, 99, 72]
name: sedan2door_0_45_-8_10_20_80_60_420---gt: [ True, 0, 139, 102]---predictions: [1.00, -1, 145, 102]
name: sedan2door_0_45_-8_35_20_140_60_420---gt: [ True, 0, 143, 78]---predictions: [0.98, -5, 130, 78]
name: hybrid_-40_15_-8_10_20_80_60_420---gt: [ True, -40, 148, 105]---predictions: [0.99, -37, 149, 105]
name: sedan4door_-40_15_-8_10_15_140_30_420---gt: [ False, -40, 139, 65]---predictions: [0.00, -40, 139, 65]
name: sedan4door_0_15_-30_35_15_140_30_420---gt: [ False, 0, 141, 74]---predictions: [0.00, 0, 141, 74]
name: sedan2door_0_45_-30_10_20_80_30_420---gt: [ True, 0, 137, 84]---predictions: [1.00, -4, 141, 84]
name: sedan4door_-20_23_-8_10_15_80_60_420---gt: [ True, -20, 143, 106]---predictions: [0.99, -17, 143, 106]
name: hybrid_-20_23_-30_10_15_20_60_420---gt: [ True, -20, 117, 125]---predictions: [0.99, -24, 122, 126]
name: hatchback_0_23_-8_35_15_80_30_420---gt: [ True, 0, 136, 81]---predictions: [1.00, -4, 134, 82]
name: hybrid_0_23_-8_10_20_230_60_420---gt: [ True, 0, 96, 64]---predictions: [0.95, -1, 110, 65]
name: sedan4door_-40_45_-8_35_15_20_60_420---gt: [ True, -40, 117, 148]---predictions: [1.00, -33, 118, 149]
name: suv_-40_23_-30_10_15_80_30_420---gt: [ True, -40, 150, 86]---predictions: [0.99, -33, 152, 87]
name: sedan4door_-40_45_-8_35_20_140_60_420---gt: [ True, -40, 144, 65]---predictions: [0.95, -42, 145, 66]
name: sedan4door_0_23_-30_35_20_20_30_420---gt: [ True, 0, 109, 97]---predictions: [1.00, -1, 122, 97]
name: hatchback_-40_23_-30_35_20_80_30_420---gt: [ True, -40, 144, 91]---predictions: [0.97, -42, 148, 91]
name: hybrid_0_15_-8_35_20_140_60_420---gt: [ True, 0, 129, 69]---predictions: [0.99, -1, 122, 69]
name: hybrid_-40_15_-8_10_20_230_30_420---gt: [ False, -40, 88, 70]---predictions: [0.00, -40, 88, 70]
name: sedan2door_-20_45_-30_10_15_230_60_420---gt: [ True, -20, 89, 69]---predictions: [1.00, -3, 102, 69]
name: hatchback_-20_15_-8_35_20_230_30_420---gt: [ False, -20, 99, 71]---predictions: [0.00, -20, 99, 72]
name: hatchback_0_15_-8_10_15_140_60_420---gt: [ True, 0, 135, 74]---predictions: [0.99, -6, 130, 74]
name: sedan4door_-20_45_-30_35_20_230_60_420---gt: [ True, -20, 92, 65]---predictions: [1.00, -25, 98, 66]
name: sedan2door_-40_45_-30_10_20_20_30_420---gt: [ True, -40, 122, 111]---predictions: [1.00, -29, 128, 111]
name: suv_-20_45_-30_35_15_20_30_420---gt: [ True, -20, 112, 93]---predictions: [0.99, -23, 106, 94]
name: hybrid_-40_23_-30_35_15_140_60_420---gt: [ True, -40, 138, 61]---predictions: [0.99, -31, 144, 62]
name: sedan2door_0_45_-30_35_20_80_30_420---gt: [ True, 0, 137, 84]---predictions: [1.00, -4, 140, 84]
name: sedan4door_0_23_-30_35_20_140_30_420---gt: [ False, 0, 141, 74]---predictions: [0.00, 0, 141, 74]
name: suv_0_45_-30_10_20_230_30_420---gt: [ False, 0, 107, 74]---predictions: [0.00, 0, 108, 74]
name: hatchback_-40_15_-30_10_20_230_60_420---gt: [ True, -40, 93, 63]---predictions: [0.99, -36, 92, 63]
name: hatchback_-40_45_-8_35_20_140_30_420---gt: [ False, -40, 141, 65]---predictions: [0.00, -40, 141, 66]
name: suv_-40_45_-30_35_20_80_30_420---gt: [ True, -40, 150, 86]---predictions: [0.99, -35, 154, 87]
name: hybrid_0_23_-8_10_15_230_30_420---gt: [ False, 0, 94, 84]---predictions: [0.00, 0, 94, 84]
name: sedan4door_-40_23_-30_10_20_230_60_420---gt: [ True, -40, 89, 63]---predictions: [0.99, -34, 96, 64]
name: sedan2door_-40_23_-30_35_15_20_30_420---gt: [ True, -40, 122, 111]---predictions: [1.00, -27, 126, 111]
name: hatchback_-20_45_-30_35_15_80_30_420---gt: [ True, -20, 139, 88]---predictions: [0.96, -32, 145, 88]
name: hatchback_-20_45_-8_10_15_230_60_420---gt: [ True, -20, 95, 63]---predictions: [1.00, -10, 103, 63]
name: hybrid_0_45_-8_10_20_230_30_420---gt: [ False, 0, 93, 83]---predictions: [0.00, 0, 94, 84]
name: hybrid_-20_15_-30_35_20_20_30_420---gt: [ True, -20, 116, 94]---predictions: [0.99, -23, 129, 95]
name: hatchback_-40_45_-8_10_15_20_60_420---gt: [ True, -40, 113, 141]---predictions: [1.00, -32, 116, 142]
name: sedan2door_0_23_-8_10_15_230_30_420---gt: [ False, 0, 0, 0]---predictions: [0.00, 0, 0, 0]
name: suv_0_45_-30_35_20_230_30_420---gt: [ False, 0, 108, 74]---predictions: [0.00, 0, 108, 74]
name: suv_-40_23_-8_10_20_140_60_420---gt: [ True, -40, 148, 60]---predictions: [0.97, -32, 138, 60]
name: hybrid_-40_15_-30_35_15_140_30_420---gt: [ False, -40, 133, 60]---predictions: [0.00, -40, 134, 60]
name: sedan2door_-20_15_-8_10_15_230_60_420---gt: [ True, -20, 89, 69]---predictions: [1.00, -5, 102, 69]
name: hybrid_0_45_-30_10_15_140_60_420---gt: [ True, 0, 129, 69]---predictions: [0.95, -11, 122, 69]
