name: hatchback_-20_40_-20_20_20_240_80_400---gt: [ True, 23, 69, 149]---predictions: [0.30, 24, 68, 149]
name: sedan4door_-40_40_-20_20_40_160_80_400---gt: [ True, 36, 56, 149]---predictions: [0.77, 37, 65, 149]
name: sedan2door_-40_0_0_40_20_360_80_400---gt: [ True, 28, 168, 0]---predictions: [0.78, 28, 171, 0]
name: suv_-20_40_-40_40_20_160_20_400---gt: [ True, 0, 0, 149]---predictions: [0.27, 0, 0, 149]
name: sedan2door_-20_40_-40_0_0_120_40_450---gt: [ True, 37, 79, 149]---predictions: [0.40, 41, 77, 149]
name: suv_-20_20_-40_0_20_120_40_450---gt: [ True, 38, 67, 74]---predictions: [0.33, 39, 66, 75]
name: suv_0_0_-20_40_20_40_60_400---gt: [ False, 32, 120, 0]---predictions: [0.04, 32, 119, 0]
name: hatchback_-40_0_-40_40_20_200_20_400---gt: [ True, 0, 0, 0]---predictions: [0.54, 0, 0, 0]
name: hatchback_-20_20_0_40_0_40_40_450---gt: [ True, 32, 106, 74]---predictions: [0.44, 34, 109, 75]
name: hatchback_0_20_-40_40_40_160_20_400---gt: [ False, 0, 0, 74]---predictions: [0.18, 0, 0, 75]
name: hybrid_-20_0_0_40_20_320_20_400---gt: [ True, 23, 83, 0]---predictions: [0.43, 24, 89, 0]
name: hybrid_-40_20_-20_20_20_320_80_400---gt: [ True, 20, 137, 74]---predictions: [0.78, 20, 139, 75]
name: suv_0_20_-20_0_40_160_40_400---gt: [ False, 0, 0, 74]---predictions: [0.21, 0, 0, 75]
name: hybrid_0_20_-20_20_40_240_20_450---gt: [ False, 0, 0, 74]---predictions: [0.66, 0, 0, 75]
name: hybrid_0_20_0_40_20_120_40_400---gt: [ False, 0, 0, 74]---predictions: [0.16, 0, 0, 75]
name: suv_-20_0_-20_40_40_80_60_400---gt: [ True, 39, 104, 0]---predictions: [0.29, 36, 111, 0]
name: hybrid_-20_0_-20_40_0_320_20_450---gt: [ True, 24, 88, 0]---predictions: [0.39, 26, 78, 0]
name: sedan4door_-20_40_-40_0_20_240_60_450---gt: [ True, 24, 74, 149]---predictions: [0.31, 22, 59, 149]
name: sedan4door_-40_40_-40_40_40_240_20_400---gt: [ True, 0, 0, 149]---predictions: [0.52, 0, 0, 149]
name: sedan2door_-20_0_-40_20_20_240_80_450---gt: [ True, 23, 79, 0]---predictions: [0.31, 23, 81, 0]
name: sedan4door_-40_40_0_40_40_360_80_400---gt: [ True, 26, 163, 149]---predictions: [0.70, 29, 166, 149]
name: hatchback_-40_20_-20_0_40_320_20_450---gt: [ True, 21, 91, 74]---predictions: [0.63, 22, 86, 75]
name: sedan2door_0_20_-20_20_0_80_60_400---gt: [ False, 37, 101, 74]---predictions: [0.06, 37, 99, 75]
name: suv_0_0_0_20_20_120_20_400---gt: [ False, 0, 0, 0]---predictions: [0.45, 0, 0, 0]
name: suv_0_20_-20_20_40_240_20_400---gt: [ False, 0, 0, 74]---predictions: [0.66, 0, 0, 75]
name: suv_-40_0_-20_20_40_120_20_400---gt: [ True, 40, 61, 0]---predictions: [0.76, 34, 75, 0]
name: suv_0_20_0_40_0_200_80_450---gt: [ False, 30, 63, 74]---predictions: [0.03, 32, 64, 75]
name: sedan4door_0_40_0_40_0_240_20_400---gt: [ False, 0, 0, 149]---predictions: [0.41, 0, 0, 149]
name: hatchback_-20_0_-40_0_20_320_40_450---gt: [ True, 22, 102, 0]---predictions: [0.27, 23, 98, 0]
name: hybrid_-40_0_-20_0_20_40_60_400---gt: [ True, 36, 131, 0]---predictions: [0.74, 37, 141, 0]
name: sedan4door_-20_20_0_40_20_120_80_450---gt: [ True, 38, 93, 74]---predictions: [0.33, 38, 92, 75]
name: suv_-40_40_-20_40_0_280_60_400---gt: [ True, 17, 84, 149]---predictions: [0.60, 19, 96, 149]
name: hatchback_-40_20_0_0_20_320_80_400---gt: [ True, 19, 133, 74]---predictions: [0.64, 22, 124, 75]
name: suv_-20_20_-20_20_0_240_60_450---gt: [ True, 23, 66, 74]---predictions: [0.32, 22, 66, 75]
name: sedan4door_0_20_0_40_0_240_40_400---gt: [ False, 0, 0, 74]---predictions: [0.21, 0, 0, 75]
name: hybrid_-20_0_-20_20_20_40_60_400---gt: [ True, 34, 120, 0]---predictions: [0.40, 38, 131, 0]
name: hybrid_0_20_-40_20_0_0_60_450---gt: [ False, 28, 116, 74]---predictions: [0.08, 29, 129, 75]
name: sedan4door_-20_20_-20_0_0_160_80_400---gt: [ True, 35, 64, 74]---predictions: [0.31, 34, 67, 75]
name: suv_0_20_-20_20_20_320_20_450---gt: [ False, 24, 82, 74]---predictions: [0.06, 23, 85, 75]
name: sedan4door_-20_20_0_0_0_0_80_450---gt: [ True, 27, 147, 74]---predictions: [0.33, 27, 149, 75]
name: sedan2door_-20_0_0_20_40_40_80_400---gt: [ True, 35, 146, 0]---predictions: [0.39, 35, 146, 0]
name: sedan4door_0_40_-20_40_0_120_60_400---gt: [ False, 37, 77, 149]---predictions: [0.02, 40, 84, 149]
name: hatchback_0_0_-40_20_40_160_80_450---gt: [ False, 34, 81, 0]---predictions: [0.08, 35, 75, 0]
name: hatchback_-20_40_0_0_40_320_40_450---gt: [ True, 22, 102, 149]---predictions: [0.33, 23, 108, 149]
name: sedan4door_0_20_-20_20_20_360_20_450---gt: [ False, 27, 90, 74]---predictions: [0.06, 29, 95, 75]
name: hatchback_-40_0_-40_40_20_240_80_450---gt: [ True, 23, 68, 0]---predictions: [0.68, 24, 74, 0]
name: sedan2door_-40_20_-20_0_0_80_80_400---gt: [ True, 41, 123, 74]---predictions: [0.76, 43, 124, 75]
name: sedan2door_-40_0_0_0_40_80_60_400---gt: [ True, 41, 107, 0]---predictions: [0.76, 41, 116, 0]
name: sedan4door_-20_40_-40_20_20_160_20_450---gt: [ True, 0, 0, 149]---predictions: [0.31, 0, 0, 149]
name: sedan4door_-40_20_-20_0_20_120_40_450---gt: [ True, 39, 74, 74]---predictions: [0.72, 39, 64, 75]
name: hybrid_-20_40_-40_20_20_280_20_400---gt: [ True, 21, 79, 149]---predictions: [0.40, 21, 70, 149]
name: sedan4door_0_0_-20_20_20_200_80_450---gt: [ False, 29, 70, 0]---predictions: [0.05, 30, 74, 0]
name: sedan2door_0_40_-20_40_20_0_80_400---gt: [ False, 28, 143, 149]---predictions: [0.08, 30, 144, 149]
name: sedan4door_-40_0_0_0_40_40_80_450---gt: [ True, 34, 156, 0]---predictions: [0.76, 33, 149, 0]
name: hatchback_-40_20_-40_0_0_80_20_400---gt: [ True, 39, 85, 74]---predictions: [0.74, 33, 82, 75]
name: suv_0_0_-20_40_0_0_60_400---gt: [ False, 26, 119, 0]---predictions: [0.03, 23, 121, 0]
name: sedan2door_-20_40_0_0_0_120_80_400---gt: [ True, 39, 84, 149]---predictions: [0.36, 43, 99, 149]
name: sedan4door_-40_20_0_0_20_360_80_450---gt: [ True, 27, 156, 74]---predictions: [0.70, 26, 159, 75]
name: suv_-40_0_0_0_0_280_80_450---gt: [ True, 18, 95, 0]---predictions: [0.75, 19, 104, 0]
name: hatchback_-20_0_-20_20_20_0_20_450---gt: [ True, 27, 91, 0]---predictions: [0.30, 26, 104, 0]
name: hybrid_0_0_0_0_40_40_20_400---gt: [ False, 32, 85, 0]---predictions: [0.11, 30, 93, 0]
name: hatchback_0_40_-20_20_20_80_20_400---gt: [ False, 36, 74, 149]---predictions: [0.09, 31, 78, 149]
name: hatchback_0_40_0_20_0_0_40_400---gt: [ False, 26, 98, 149]---predictions: [0.04, 24, 103, 149]
name: hybrid_0_0_-20_20_20_240_60_450---gt: [ False, 0, 0, 0]---predictions: [0.22, 0, 0, 0]
name: sedan4door_-40_20_-20_40_40_360_20_450---gt: [ True, 27, 97, 74]---predictions: [0.79, 29, 105, 75]
name: sedan2door_-40_40_-20_20_0_40_20_450---gt: [ True, 35, 95, 149]---predictions: [0.75, 35, 98, 149]
name: hatchback_-20_40_-20_0_40_0_80_400---gt: [ True, 26, 149, 149]---predictions: [0.32, 28, 145, 149]
name: hatchback_-20_20_0_40_20_0_80_400---gt: [ True, 26, 149, 74]---predictions: [0.32, 28, 161, 75]
name: sedan4door_-20_0_-40_0_40_40_80_400---gt: [ True, 34, 148, 0]---predictions: [0.42, 35, 146, 0]
name: suv_-20_0_-20_0_20_120_80_400---gt: [ True, 41, 88, 0]---predictions: [0.40, 42, 89, 0]
name: sedan4door_0_20_-20_40_40_0_60_450---gt: [ False, 27, 119, 74]---predictions: [0.09, 28, 129, 75]
name: suv_-40_20_0_0_40_40_40_450---gt: [ True, 34, 110, 74]---predictions: [0.69, 34, 108, 75]
name: sedan2door_-20_40_-20_20_0_120_40_400---gt: [ True, 38, 73, 149]---predictions: [0.34, 42, 68, 149]
name: suv_-20_0_-40_0_0_280_20_400---gt: [ True, 21, 61, 0]---predictions: [0.42, 22, 65, 0]
name: sedan2door_-20_40_0_0_20_160_20_400---gt: [ True, 33, 77, 149]---predictions: [0.40, 36, 77, 149]
name: suv_0_20_-40_20_0_360_80_400---gt: [ False, 26, 146, 74]---predictions: [0.07, 25, 152, 75]
name: suv_0_0_-20_20_0_160_80_450---gt: [ False, 35, 77, 0]---predictions: [0.02, 35, 75, 0]
name: sedan4door_-40_20_-40_20_0_80_60_450---gt: [ True, 39, 112, 74]---predictions: [0.73, 39, 114, 75]
name: sedan4door_-20_40_-20_0_20_320_60_400---gt: [ True, 21, 121, 149]---predictions: [0.33, 22, 123, 149]
name: sedan2door_-40_0_-40_20_0_160_60_450---gt: [ True, 35, 64, 0]---predictions: [0.73, 36, 71, 0]
name: hatchback_-20_40_-20_40_20_200_20_450---gt: [ True, 31, 80, 149]---predictions: [0.45, 31, 67, 149]
name: hybrid_0_0_-20_20_0_280_20_450---gt: [ False, 0, 0, 0]---predictions: [0.13, 0, 0, 0]
name: hybrid_-40_40_-40_40_20_280_20_450---gt: [ True, 21, 83, 149]---predictions: [0.77, 22, 99, 149]
name: hybrid_-40_0_-20_20_40_80_60_450---gt: [ True, 38, 105, 0]---predictions: [0.69, 39, 105, 0]
name: sedan4door_-20_20_-40_20_0_280_60_450---gt: [ True, 21, 97, 74]---predictions: [0.29, 21, 96, 75]
name: hatchback_0_40_0_0_40_40_20_450---gt: [ False, 31, 91, 149]---predictions: [0.08, 31, 93, 149]
name: sedan2door_0_20_-20_0_20_360_20_400---gt: [ False, 28, 88, 74]---predictions: [0.05, 29, 92, 75]
name: suv_-20_0_-40_0_20_360_60_400---gt: [ True, 26, 136, 0]---predictions: [0.27, 23, 135, 0]
name: hybrid_-20_0_-20_40_40_320_80_450---gt: [ True, 23, 129, 0]---predictions: [0.33, 23, 123, 0]
name: sedan2door_0_0_-20_20_40_120_60_400---gt: [ False, 39, 93, 0]---predictions: [0.04, 38, 94, 0]
name: hatchback_-20_40_0_40_0_160_80_400---gt: [ True, 35, 67, 149]---predictions: [0.23, 35, 81, 149]
name: suv_-40_40_0_20_40_120_60_450---gt: [ True, 40, 77, 149]---predictions: [0.73, 41, 71, 149]
name: sedan2door_-20_0_-40_40_40_160_80_450---gt: [ True, 33, 68, 0]---predictions: [0.35, 30, 70, 0]
name: hybrid_-40_0_-20_0_40_120_40_450---gt: [ True, 37, 70, 0]---predictions: [0.72, 36, 64, 0]
name: suv_0_20_0_0_20_240_60_450---gt: [ False, 26, 56, 74]---predictions: [0.03, 25, 68, 75]
name: suv_-20_40_-20_40_0_80_80_400---gt: [ True, 39, 125, 149]---predictions: [0.35, 39, 119, 149]
name: hybrid_0_20_-40_40_0_40_40_400---gt: [ False, 33, 98, 74]---predictions: [0.04, 35, 108, 75]
name: suv_0_0_-20_0_40_160_20_400---gt: [ False, 0, 0, 0]---predictions: [0.18, 0, 0, 0]
name: sedan2door_-40_20_-40_20_20_360_60_450---gt: [ True, 28, 147, 74]---predictions: [0.69, 29, 143, 75]
name: sedan4door_-40_20_-20_40_20_240_60_400---gt: [ True, 22, 65, 74]---predictions: [0.67, 22, 77, 75]
name: sedan4door_0_40_0_0_0_360_80_450---gt: [ False, 27, 137, 149]---predictions: [0.06, 27, 136, 149]
name: hatchback_-20_0_-20_0_0_360_40_450---gt: [ True, 26, 110, 0]---predictions: [0.30, 25, 112, 0]
name: hybrid_-40_20_-20_20_40_160_40_450---gt: [ True, 33, 58, 74]---predictions: [0.76, 34, 63, 75]
name: sedan4door_-20_40_-40_20_40_160_20_400---gt: [ True, 32, 74, 149]---predictions: [0.44, 31, 76, 149]
name: hybrid_-40_20_-40_0_20_320_80_450---gt: [ True, 22, 133, 74]---predictions: [0.76, 20, 130, 75]
name: sedan4door_-20_40_-40_40_20_0_80_400---gt: [ True, 27, 153, 149]---predictions: [0.36, 27, 154, 149]
name: hybrid_-40_0_-40_20_0_120_40_450---gt: [ True, 37, 70, 0]---predictions: [0.70, 37, 66, 0]
name: sedan4door_-20_0_-20_40_40_280_80_400---gt: [ True, 20, 100, 0]---predictions: [0.35, 20, 87, 0]
name: suv_-20_0_0_40_0_240_20_400---gt: [ True, 0, 0, 0]---predictions: [0.26, 0, 0, 0]
name: sedan4door_-20_20_-20_20_0_80_80_400---gt: [ True, 38, 122, 74]---predictions: [0.32, 39, 115, 75]
name: sedan2door_0_20_-40_40_40_320_40_400---gt: [ False, 24, 101, 74]---predictions: [0.10, 23, 112, 75]
name: sedan2door_-20_20_0_0_0_240_20_400---gt: [ True, 0, 0, 74]---predictions: [0.22, 0, 0, 75]
name: hybrid_0_0_-40_40_20_0_20_400---gt: [ False, 27, 83, 0]---predictions: [0.06, 25, 79, 0]
name: sedan4door_0_40_-20_20_0_280_60_400---gt: [ False, 22, 92, 149]---predictions: [0.04, 24, 97, 149]
name: sedan2door_-20_40_-20_40_40_240_40_400---gt: [ True, 22, 69, 149]---predictions: [0.40, 26, 70, 149]
name: hatchback_-20_20_0_20_20_200_60_450---gt: [ True, 29, 61, 74]---predictions: [0.35, 30, 72, 75]
name: hatchback_-20_0_0_40_0_240_80_450---gt: [ True, 24, 74, 0]---predictions: [0.36, 26, 85, 0]
name: sedan2door_-20_40_-40_20_20_320_40_450---gt: [ True, 23, 109, 149]---predictions: [0.38, 24, 99, 149]
name: sedan2door_-20_40_-40_40_0_280_40_450---gt: [ True, 21, 93, 149]---predictions: [0.41, 20, 96, 149]
name: hatchback_-40_0_0_20_40_280_40_400---gt: [ True, 20, 84, 0]---predictions: [0.74, 19, 82, 0]
name: sedan2door_-20_20_-40_20_0_280_40_400---gt: [ True, 20, 91, 74]---predictions: [0.36, 22, 101, 75]
name: suv_-40_0_-20_20_20_120_40_400---gt: [ True, 41, 63, 0]---predictions: [0.66, 39, 60, 0]
name: sedan2door_-40_40_-20_20_0_320_40_450---gt: [ True, 20, 113, 149]---predictions: [0.75, 22, 107, 149]
name: suv_0_20_-40_0_0_320_80_450---gt: [ False, 23, 121, 74]---predictions: [0.04, 22, 138, 75]
name: suv_-20_20_-20_0_20_280_80_450---gt: [ True, 20, 97, 74]---predictions: [0.27, 22, 106, 75]
name: hybrid_-40_40_-20_20_20_0_40_400---gt: [ True, 27, 118, 149]---predictions: [0.76, 27, 106, 149]
name: hybrid_0_40_-20_0_20_120_40_400---gt: [ False, 0, 0, 149]---predictions: [0.12, 0, 0, 149]
name: hybrid_-40_20_-20_20_40_280_60_400---gt: [ True, 18, 90, 74]---predictions: [0.64, 18, 93, 75]
name: hybrid_0_40_-40_40_0_120_80_450---gt: [ False, 35, 94, 149]---predictions: [0.06, 35, 88, 149]
name: hybrid_-20_40_-40_40_40_320_40_400---gt: [ True, 23, 102, 149]---predictions: [0.45, 21, 113, 149]
name: suv_-40_40_-40_0_0_280_40_450---gt: [ True, 20, 82, 149]---predictions: [0.72, 19, 91, 149]
name: sedan4door_0_20_-20_20_20_240_60_450---gt: [ False, 25, 71, 74]---predictions: [0.08, 24, 71, 75]
name: sedan4door_-40_40_-20_0_0_120_80_450---gt: [ True, 40, 91, 149]---predictions: [0.67, 40, 85, 149]
name: suv_-20_20_-40_40_0_40_80_400---gt: [ True, 34, 154, 74]---predictions: [0.39, 29, 156, 75]
name: suv_-20_40_0_40_40_320_40_400---gt: [ True, 20, 98, 149]---predictions: [0.39, 22, 111, 149]
name: suv_-20_20_-40_40_20_40_80_400---gt: [ True, 34, 154, 74]---predictions: [0.36, 31, 155, 75]
name: suv_0_40_-20_40_40_240_80_450---gt: [ False, 25, 74, 149]---predictions: [0.07, 25, 71, 149]
name: sedan4door_-40_40_0_40_0_240_80_400---gt: [ True, 21, 63, 149]---predictions: [0.73, 23, 74, 149]
name: sedan4door_-20_40_0_0_0_280_80_400---gt: [ True, 20, 100, 149]---predictions: [0.31, 20, 97, 149]
name: suv_-20_0_-40_20_20_360_80_450---gt: [ True, 27, 149, 0]---predictions: [0.32, 25, 147, 0]
name: suv_-20_20_-20_20_0_120_40_450---gt: [ True, 38, 67, 74]---predictions: [0.34, 40, 66, 75]
name: hatchback_0_0_-40_20_0_80_60_400---gt: [ False, 37, 103, 0]---predictions: [0.06, 39, 113, 0]
name: sedan2door_0_20_-20_0_0_200_40_400---gt: [ False, 29, 83, 74]---predictions: [0.11, 32, 69, 75]
name: sedan4door_-20_0_-40_0_20_120_20_450---gt: [ True, 36, 72, 0]---predictions: [0.28, 36, 86, 0]
name: hatchback_0_40_-20_0_40_120_60_450---gt: [ False, 36, 85, 149]---predictions: [0.04, 36, 92, 149]
name: hybrid_0_20_-40_0_40_240_20_400---gt: [ False, 0, 0, 74]---predictions: [0.69, 0, 0, 75]
name: suv_-40_0_-20_20_40_80_40_400---gt: [ True, 41, 92, 0]---predictions: [0.63, 39, 99, 0]
name: suv_0_0_0_40_40_120_20_450---gt: [ False, 0, 0, 0]---predictions: [0.34, 0, 0, 0]
name: hybrid_-40_0_-20_20_0_0_40_400---gt: [ True, 27, 118, 0]---predictions: [0.72, 26, 126, 0]
name: sedan2door_-20_40_0_20_20_240_20_400---gt: [ True, 0, 0, 149]---predictions: [0.46, 0, 0, 149]
name: hybrid_0_40_-20_20_20_80_80_400---gt: [ False, 36, 114, 149]---predictions: [0.06, 39, 120, 149]
name: sedan2door_-40_0_0_0_20_240_40_450---gt: [ True, 22, 74, 0]---predictions: [0.76, 24, 86, 0]
name: hatchback_-20_20_-20_40_0_240_40_400---gt: [ True, 23, 61, 74]---predictions: [0.28, 24, 67, 75]
name: hybrid_-40_40_-20_20_0_200_40_400---gt: [ True, 28, 62, 149]---predictions: [0.77, 30, 63, 149]
name: hatchback_0_40_-20_0_40_40_60_400---gt: [ False, 31, 118, 149]---predictions: [0.05, 34, 120, 149]
name: hatchback_0_0_0_40_40_160_40_400---gt: [ False, 0, 0, 0]---predictions: [0.27, 0, 0, 0]
name: sedan2door_-40_20_0_20_0_360_40_400---gt: [ True, 28, 128, 74]---predictions: [0.77, 28, 125, 75]
name: sedan4door_-20_0_-20_20_20_40_20_450---gt: [ True, 33, 92, 0]---predictions: [0.32, 32, 93, 0]
name: sedan2door_-20_0_-40_40_40_80_60_450---gt: [ True, 38, 103, 0]---predictions: [0.33, 36, 111, 0]
name: hatchback_-20_20_0_0_40_240_20_450---gt: [ True, 0, 0, 74]---predictions: [0.28, 0, 0, 75]
name: hatchback_0_20_-20_0_0_200_60_400---gt: [ False, 31, 53, 74]---predictions: [0.03, 31, 59, 75]
name: hybrid_-20_20_0_20_20_240_40_450---gt: [ True, 24, 68, 74]---predictions: [0.24, 25, 63, 75]
name: sedan2door_0_0_-20_20_20_200_80_450---gt: [ False, 28, 71, 0]---predictions: [0.07, 27, 58, 0]
name: hybrid_-20_20_0_0_0_280_60_450---gt: [ True, 22, 94, 74]---predictions: [0.34, 23, 105, 75]
name: suv_-20_0_-20_40_20_120_60_400---gt: [ True, 40, 73, 0]---predictions: [0.30, 43, 77, 0]
name: hatchback_-20_20_-40_0_20_200_40_450---gt: [ True, 29, 71, 74]---predictions: [0.38, 33, 71, 75]
name: suv_-40_0_-20_40_40_200_20_450---gt: [ True, 0, 0, 0]---predictions: [0.30, 0, 0, 0]
name: suv_-40_40_0_0_40_0_80_450---gt: [ True, 26, 158, 149]---predictions: [0.68, 28, 151, 149]
name: hatchback_-20_20_-40_0_0_240_60_450---gt: [ True, 25, 71, 74]---predictions: [0.26, 22, 76, 75]
name: hatchback_-40_40_-20_0_40_360_20_400---gt: [ True, 25, 91, 149]---predictions: [0.80, 29, 105, 149]
name: sedan2door_-40_20_0_40_40_320_40_400---gt: [ True, 18, 113, 74]---predictions: [0.72, 21, 115, 75]
name: hybrid_-20_0_-20_0_20_320_80_400---gt: [ True, 22, 132, 0]---predictions: [0.37, 22, 135, 0]
name: hatchback_-40_0_-20_40_20_280_80_400---gt: [ True, 19, 92, 0]---predictions: [0.71, 20, 98, 0]
name: hybrid_-20_20_-40_20_20_200_40_400---gt: [ True, 28, 63, 74]---predictions: [0.38, 29, 66, 75]
name: hatchback_-40_0_0_20_40_40_20_450---gt: [ True, 33, 92, 0]---predictions: [0.71, 33, 92, 0]
name: hybrid_-40_20_-20_0_20_320_20_450---gt: [ True, 22, 89, 74]---predictions: [0.76, 24, 91, 75]
name: sedan2door_-20_40_-40_0_20_360_40_400---gt: [ True, 28, 116, 149]---predictions: [0.45, 27, 96, 149]
name: suv_-20_40_-20_0_20_0_60_400---gt: [ True, 26, 136, 149]---predictions: [0.38, 24, 140, 149]
name: suv_-40_0_-40_20_0_0_60_450---gt: [ True, 26, 141, 0]---predictions: [0.73, 25, 159, 0]
name: sedan2door_-40_40_-20_40_40_280_80_450---gt: [ True, 19, 105, 149]---predictions: [0.72, 21, 105, 149]
name: hatchback_-40_20_0_0_20_360_20_400---gt: [ True, 25, 91, 74]---predictions: [0.81, 27, 93, 75]
name: sedan2door_-20_20_0_0_40_40_20_450---gt: [ True, 34, 94, 74]---predictions: [0.31, 39, 70, 75]
name: sedan2door_0_40_0_20_0_320_20_400---gt: [ False, 24, 88, 149]---predictions: [0.09, 24, 71, 149]
name: hatchback_0_0_-20_0_0_240_80_450---gt: [ False, 26, 77, 0]---predictions: [0.09, 23, 77, 0]
name: suv_0_40_-40_20_20_320_60_400---gt: [ False, 22, 108, 149]---predictions: [0.15, 19, 123, 149]
name: sedan4door_-20_0_-40_0_0_160_20_450---gt: [ True, 0, 0, 0]---predictions: [0.44, 0, 0, 0]
name: hatchback_-20_40_0_20_40_120_40_450---gt: [ True, 37, 74, 149]---predictions: [0.36, 36, 79, 149]
name: hybrid_-40_40_-20_0_0_280_40_400---gt: [ True, 19, 84, 149]---predictions: [0.72, 18, 92, 149]
name: hybrid_-20_40_0_20_0_200_60_450---gt: [ True, 28, 60, 149]---predictions: [0.35, 31, 67, 149]
name: suv_-20_20_-20_20_0_280_20_400---gt: [ True, 21, 61, 74]---predictions: [0.28, 23, 77, 75]
name: hybrid_0_20_-20_40_20_40_20_400---gt: [ False, 32, 85, 74]---predictions: [0.09, 32, 73, 75]
name: suv_-20_20_-40_20_0_320_40_400---gt: [ True, 20, 98, 74]---predictions: [0.25, 22, 83, 75]
name: hybrid_0_0_-40_40_0_240_20_400---gt: [ False, 0, 0, 0]---predictions: [0.29, 0, 0, 0]
name: suv_-20_0_-20_20_40_240_60_400---gt: [ True, 22, 58, 0]---predictions: [0.23, 24, 51, 0]
name: hatchback_0_40_0_0_0_0_80_400---gt: [ False, 26, 141, 149]---predictions: [0.04, 27, 131, 149]
name: hybrid_-20_0_-20_40_40_320_40_400---gt: [ True, 23, 102, 0]---predictions: [0.34, 23, 109, 0]
name: hybrid_0_0_-20_20_0_40_20_450---gt: [ False, 32, 89, 0]---predictions: [0.09, 34, 86, 0]
name: sedan2door_0_0_0_20_20_120_60_450---gt: [ False, 38, 95, 0]---predictions: [0.06, 39, 84, 0]
name: sedan2door_-40_20_-40_40_40_0_20_450---gt: [ True, 28, 99, 74]---predictions: [0.75, 31, 107, 75]
name: hatchback_-20_0_0_20_40_0_80_450---gt: [ True, 27, 143, 0]---predictions: [0.37, 27, 143, 0]
name: hatchback_0_0_-40_40_0_360_40_400---gt: [ False, 26, 98, 0]---predictions: [0.05, 28, 107, 0]
name: hybrid_0_0_-20_40_40_320_40_450---gt: [ False, 25, 98, 0]---predictions: [0.07, 25, 90, 0]
name: sedan4door_0_0_-20_40_0_80_80_400---gt: [ False, 37, 120, 0]---predictions: [0.07, 40, 117, 0]
name: hybrid_-40_20_-20_40_40_40_40_450---gt: [ True, 34, 108, 74]---predictions: [0.78, 34, 111, 75]
name: hybrid_-40_0_-20_0_40_160_80_400---gt: [ True, 35, 56, 0]---predictions: [0.73, 35, 61, 0]
name: sedan4door_0_0_-40_20_40_0_40_400---gt: [ False, 26, 101, 0]---predictions: [0.03, 27, 94, 0]
name: sedan4door_-20_20_0_40_40_280_80_450---gt: [ True, 21, 101, 74]---predictions: [0.39, 21, 101, 75]
name: sedan2door_-40_40_0_40_0_360_60_400---gt: [ True, 28, 154, 149]---predictions: [0.70, 26, 151, 149]
name: sedan2door_0_0_0_40_20_200_20_400---gt: [ False, 0, 0, 0]---predictions: [0.10, 0, 0, 0]
name: hatchback_-40_0_-40_40_20_200_40_450---gt: [ True, 29, 67, 0]---predictions: [0.76, 29, 74, 0]
name: hatchback_0_20_-40_20_0_160_40_450---gt: [ False, 0, 0, 74]---predictions: [0.34, 0, 0, 75]
name: hatchback_0_0_-20_20_40_0_80_450---gt: [ False, 27, 137, 0]---predictions: [0.05, 26, 128, 0]
name: hatchback_-20_0_-40_40_40_200_20_400---gt: [ True, 0, 0, 0]---predictions: [0.14, 0, 0, 0]
name: hatchback_0_0_-20_20_20_200_40_450---gt: [ False, 0, 0, 0]---predictions: [0.10, 0, 0, 0]
name: sedan2door_0_0_-20_20_0_320_60_450---gt: [ False, 25, 115, 0]---predictions: [0.05, 23, 115, 0]
name: hatchback_-20_40_0_0_20_240_80_400---gt: [ True, 23, 69, 149]---predictions: [0.33, 26, 76, 149]
name: sedan4door_0_40_-40_20_20_360_80_400---gt: [ False, 27, 141, 149]---predictions: [0.10, 26, 148, 149]
name: hybrid_-40_40_-40_40_40_360_60_450---gt: [ True, 28, 136, 149]---predictions: [0.74, 28, 128, 149]
name: hatchback_-40_40_0_40_0_200_60_400---gt: [ True, 29, 48, 149]---predictions: [0.67, 28, 50, 149]
name: hybrid_-20_0_0_40_20_360_40_450---gt: [ True, 28, 108, 0]---predictions: [0.33, 29, 107, 0]
name: sedan2door_0_0_-20_40_20_160_80_400---gt: [ False, 33, 72, 0]---predictions: [0.03, 34, 58, 0]
name: sedan2door_0_20_-20_0_20_360_60_400---gt: [ False, 28, 122, 74]---predictions: [0.06, 30, 128, 75]
name: hybrid_0_20_-40_40_20_240_80_450---gt: [ False, 25, 83, 74]---predictions: [0.08, 26, 83, 75]
name: suv_0_0_-40_20_0_40_60_400---gt: [ False, 32, 120, 0]---predictions: [0.10, 31, 119, 0]
name: suv_0_40_-20_40_20_200_80_450---gt: [ False, 30, 63, 149]---predictions: [0.07, 29, 60, 149]
name: sedan2door_-20_40_0_0_40_120_20_400---gt: [ True, 38, 73, 149]---predictions: [0.65, 39, 73, 149]
name: hatchback_-40_0_-20_20_20_200_60_450---gt: [ True, 29, 56, 0]---predictions: [0.69, 29, 64, 0]
name: sedan4door_-20_40_-40_0_20_280_80_450---gt: [ True, 21, 101, 149]---predictions: [0.31, 20, 107, 149]
name: suv_-20_20_-40_0_40_120_40_450---gt: [ True, 38, 67, 74]---predictions: [0.35, 38, 68, 75]
name: sedan4door_0_20_-20_40_0_160_80_450---gt: [ False, 33, 79, 74]---predictions: [0.03, 32, 91, 75]
name: hatchback_-40_0_-40_40_20_240_60_450---gt: [ True, 24, 70, 0]---predictions: [0.68, 23, 72, 0]
name: sedan2door_0_20_-20_20_40_80_60_400---gt: [ False, 37, 101, 74]---predictions: [0.07, 38, 101, 75]
