name: hybrid_-50_45_-4_35_15_140_60_420---gt: [ True, 49, 142, 61]---predictions: [0.87, 32, 103, 61]
name: sedan2door_-17_45_-36_10_20_230_30_420---gt: [ False, 16, 0, 0]---predictions: [0.44, 11, 78, 0]
name: sedan4door_-17_15_-22_10_15_140_60_420---gt: [ True, 16, 135, 68]---predictions: [0.82, 13, 129, 69]
name: hatchback_-30_15_-4_35_15_230_30_420---gt: [ False, 30, 97, 71]---predictions: [0.43, 9, 64, 71]
name: hybrid_-30_45_-4_10_20_140_60_420---gt: [ True, 30, 135, 62]---predictions: [0.87, 28, 104, 63]
name: hybrid_-50_15_-22_10_15_140_30_420---gt: [ False, 49, 0, 0]---predictions: [0.69, 17, 121, 0]
name: hatchback_-50_45_-36_35_15_80_60_420---gt: [ True, 49, 150, 113]---predictions: [0.79, 26, 120, 113]
name: hatchback_-30_15_-4_35_20_20_60_420---gt: [ True, 30, 113, 135]---predictions: [0.88, 26, 86, 135]
name: hybrid_-17_15_-36_10_20_80_60_420---gt: [ True, 16, 141, 98]---predictions: [0.87, 20, 108, 98]
name: hatchback_-50_15_-36_35_20_80_60_420---gt: [ True, 49, 150, 113]---predictions: [0.79, 23, 117, 113]
name: sedan4door_-17_15_-36_35_15_230_30_420---gt: [ False, 16, 96, 72]---predictions: [0.46, 8, 77, 73]
name: suv_-30_45_-22_10_15_140_30_420---gt: [ False, 30, 138, 59]---predictions: [0.60, 16, 95, 59]
name: suv_-30_15_-22_10_15_140_30_420---gt: [ False, 30, 138, 59]---predictions: [0.50, 21, 99, 59]
name: hybrid_-17_45_-4_35_15_80_30_420---gt: [ True, 16, 138, 86]---predictions: [0.73, 23, 105, 86]
name: hatchback_-30_45_-36_35_20_20_60_420---gt: [ True, 30, 113, 135]---predictions: [0.91, 28, 106, 135]
name: hatchback_-50_45_-22_35_20_20_60_420---gt: [ True, 49, 111, 146]---predictions: [0.89, 32, 105, 147]
name: sedan2door_-17_45_-4_10_20_80_30_420---gt: [ True, 16, 142, 89]---predictions: [0.89, 15, 110, 89]
name: hatchback_-30_15_-36_35_15_140_60_420---gt: [ True, 30, 142, 67]---predictions: [0.90, 18, 115, 68]
name: suv_-50_45_-4_35_20_140_30_420---gt: [ False, 49, 145, 59]---predictions: [0.65, 18, 104, 59]
name: sedan4door_-50_45_-4_10_20_80_30_420---gt: [ True, 49, 151, 94]---predictions: [0.87, 30, 94, 94]
name: hatchback_-17_45_-4_10_20_80_30_420---gt: [ True, 16, 139, 87]---predictions: [0.70, 22, 90, 88]
name: hybrid_-50_15_-36_35_15_230_30_420---gt: [ False, 49, 88, 69]---predictions: [0.31, 11, 61, 69]
name: hatchback_-17_15_-36_35_20_80_30_420---gt: [ True, 16, 139, 87]---predictions: [0.69, 19, 91, 88]
name: hatchback_-30_15_-36_35_15_20_30_420---gt: [ True, 30, 112, 101]---predictions: [0.82, 13, 117, 101]
name: sedan2door_-17_15_-22_10_15_20_30_420---gt: [ True, 16, 118, 101]---predictions: [0.84, 13, 145, 101]
name: suv_-30_45_-22_35_20_230_60_420---gt: [ True, 30, 89, 56]---predictions: [0.78, 19, 70, 56]
name: suv_-17_45_-36_35_20_20_30_420---gt: [ True, 16, 112, 93]---predictions: [0.86, 12, 108, 93]
name: suv_-30_45_-36_35_20_20_60_420---gt: [ True, 30, 114, 140]---predictions: [0.94, 20, 72, 141]
name: hatchback_-50_15_-4_35_20_230_30_420---gt: [ False, 49, 96, 70]---predictions: [0.43, 10, 62, 70]
name: hybrid_-17_15_-22_35_15_230_60_420---gt: [ True, 16, 93, 67]---predictions: [0.61, 10, 71, 68]
name: suv_-17_45_-4_35_15_140_30_420---gt: [ False, 16, 0, 0]---predictions: [0.68, 17, 108, 0]
name: sedan4door_-17_45_-22_35_20_20_30_420---gt: [ True, 16, 113, 99]---predictions: [0.87, 8, 113, 99]
name: hatchback_-30_15_-22_35_15_20_60_420---gt: [ True, 30, 113, 135]---predictions: [0.88, 25, 97, 135]
name: hatchback_-30_15_-4_10_20_20_30_420---gt: [ True, 30, 112, 101]---predictions: [0.84, 12, 123, 101]
name: sedan4door_-50_45_-36_10_20_140_30_420---gt: [ False, 49, 142, 65]---predictions: [0.55, 28, 105, 66]
name: suv_-50_45_-36_10_20_140_60_420---gt: [ True, 49, 151, 60]---predictions: [0.77, 19, 88, 60]
name: suv_-50_45_-22_10_20_140_60_420---gt: [ True, 49, 151, 60]---predictions: [0.77, 20, 94, 60]
name: hybrid_-30_45_-4_35_15_230_30_420---gt: [ False, 30, 88, 70]---predictions: [0.31, 10, 61, 70]
name: hatchback_-30_15_-22_10_20_140_60_420---gt: [ True, 30, 142, 67]---predictions: [0.92, 16, 107, 68]
name: hybrid_-50_15_-4_35_20_230_60_420---gt: [ True, 49, 89, 61]---predictions: [0.62, 18, 64, 61]
name: sedan2door_-30_15_-22_35_15_20_30_420---gt: [ True, 30, 121, 106]---predictions: [0.84, 14, 133, 106]
name: sedan2door_-30_45_-36_10_20_140_30_420---gt: [ False, 30, 141, 72]---predictions: [0.67, 17, 91, 72]
name: sedan2door_-17_45_-4_35_20_80_60_420---gt: [ True, 16, 144, 102]---predictions: [0.86, 24, 116, 102]
name: sedan2door_-50_15_-36_35_15_230_60_420---gt: [ True, 49, 88, 61]---predictions: [0.83, 8, 80, 61]
name: hybrid_-17_15_-4_10_20_140_60_420---gt: [ True, 16, 132, 64]---predictions: [0.88, 23, 102, 65]
name: sedan4door_-30_15_-36_10_15_230_30_420---gt: [ False, 30, 94, 70]---predictions: [0.49, 8, 85, 71]
name: hatchback_-30_15_-22_35_15_230_30_420---gt: [ False, 30, 97, 71]---predictions: [0.45, 9, 67, 71]
name: sedan2door_-17_15_-22_35_15_140_60_420---gt: [ True, 16, 136, 73]---predictions: [0.83, 20, 138, 73]
name: sedan2door_-30_45_-36_35_15_140_60_420---gt: [ True, 30, 140, 70]---predictions: [0.83, 17, 154, 71]
name: suv_-50_15_-22_10_15_20_30_420---gt: [ True, 49, 114, 106]---predictions: [0.93, 13, 115, 106]
name: hybrid_-50_45_-22_10_20_140_30_420---gt: [ False, 49, 0, 0]---predictions: [0.71, 13, 111, 0]
name: hatchback_-17_45_-22_10_15_20_30_420---gt: [ True, 16, 111, 97]---predictions: [0.85, 14, 123, 97]
name: suv_-30_45_-36_35_20_230_30_420---gt: [ False, 30, 107, 74]---predictions: [0.46, 11, 76, 74]
name: suv_-30_45_-36_35_20_230_60_420---gt: [ True, 30, 89, 55]---predictions: [0.79, 21, 75, 56]
name: sedan2door_-30_45_-22_35_20_20_60_420---gt: [ True, 30, 122, 141]---predictions: [0.90, 15, 131, 141]
name: sedan4door_-30_15_-4_35_20_230_30_420---gt: [ False, 30, 95, 71]---predictions: [0.40, 7, 67, 72]
name: suv_-30_15_-36_35_15_20_30_420---gt: [ True, 30, 114, 97]---predictions: [0.87, 10, 98, 98]
name: sedan2door_-30_15_-36_35_20_20_30_420---gt: [ True, 30, 121, 106]---predictions: [0.86, 14, 125, 106]
name: hatchback_-17_45_-4_10_20_230_60_420---gt: [ True, 16, 96, 63]---predictions: [0.63, 14, 73, 63]
name: sedan4door_-30_45_-22_35_15_140_60_420---gt: [ True, 30, 140, 66]---predictions: [0.79, 24, 125, 67]
name: sedan4door_-17_45_-22_35_20_140_60_420---gt: [ True, 16, 135, 68]---predictions: [0.78, 18, 125, 69]
name: sedan2door_-17_15_-36_10_20_140_30_420---gt: [ False, 16, 0, 0]---predictions: [0.54, 22, 89, 0]
name: sedan4door_-30_15_-22_35_20_80_60_420---gt: [ True, 30, 147, 108]---predictions: [0.87, 25, 97, 109]
name: sedan4door_-17_45_-4_35_15_80_60_420---gt: [ True, 16, 142, 105]---predictions: [0.89, 25, 97, 106]
name: sedan4door_-30_15_-22_10_20_140_60_420---gt: [ True, 30, 140, 66]---predictions: [0.85, 18, 136, 67]
name: suv_-17_45_-36_10_20_80_60_420---gt: [ True, 16, 144, 104]---predictions: [0.87, 26, 97, 104]
name: suv_-50_45_-22_10_20_20_60_420---gt: [ True, 49, 114, 154]---predictions: [0.95, 26, 87, 154]
name: sedan2door_-17_15_-4_35_20_140_30_420---gt: [ False, 16, 0, 0]---predictions: [0.54, 23, 88, 0]
name: hatchback_-17_15_-4_10_15_80_60_420---gt: [ True, 16, 140, 105]---predictions: [0.81, 25, 119, 105]
name: hybrid_-30_15_-22_35_15_140_30_420---gt: [ False, 30, 131, 60]---predictions: [0.67, 17, 123, 60]
name: sedan2door_-17_45_-4_35_20_140_30_420---gt: [ False, 16, 0, 0]---predictions: [0.67, 19, 88, 0]
name: sedan4door_-30_15_-22_35_20_20_30_420---gt: [ True, 30, 115, 104]---predictions: [0.88, 7, 119, 104]
name: hatchback_-50_15_-4_10_20_140_60_420---gt: [ True, 49, 148, 65]---predictions: [0.93, 19, 86, 66]
name: sedan2door_-17_45_-4_10_20_230_60_420---gt: [ True, 16, 90, 70]---predictions: [0.88, 11, 89, 70]
name: sedan4door_-50_15_-4_35_20_230_30_420---gt: [ False, 49, 94, 70]---predictions: [0.38, 8, 67, 70]
name: sedan2door_-17_15_-22_10_20_230_60_420---gt: [ True, 16, 90, 70]---predictions: [0.81, 9, 81, 70]
name: hatchback_-50_45_-4_35_15_20_60_420---gt: [ True, 49, 111, 146]---predictions: [0.90, 33, 114, 147]
name: sedan2door_-17_15_-22_35_20_140_30_420---gt: [ False, 16, 0, 0]---predictions: [0.55, 22, 87, 0]
name: hybrid_-30_45_-36_10_15_230_60_420---gt: [ True, 30, 91, 67]---predictions: [0.68, 17, 56, 67]
name: suv_-50_45_-4_10_15_140_30_420---gt: [ False, 49, 145, 59]---predictions: [0.61, 19, 100, 59]
name: sedan2door_-30_15_-22_35_20_20_30_420---gt: [ True, 30, 121, 106]---predictions: [0.86, 14, 125, 106]
name: suv_-50_45_-22_10_15_140_60_420---gt: [ True, 49, 151, 60]---predictions: [0.76, 21, 96, 60]
name: hybrid_-17_45_-4_10_15_20_30_420---gt: [ True, 16, 116, 94]---predictions: [0.84, 11, 129, 95]
name: hatchback_-30_15_-4_10_15_80_60_420---gt: [ True, 30, 143, 107]---predictions: [0.82, 23, 117, 107]
name: suv_-30_45_-36_35_15_140_30_420---gt: [ False, 30, 138, 59]---predictions: [0.65, 15, 107, 59]
name: sedan2door_-17_45_-4_10_20_140_30_420---gt: [ False, 16, 0, 0]---predictions: [0.68, 18, 87, 0]
name: suv_-50_15_-36_35_15_80_30_420---gt: [ True, 49, 154, 88]---predictions: [0.82, 16, 100, 88]
name: hatchback_-50_45_-22_35_20_230_60_420---gt: [ True, 49, 93, 60]---predictions: [0.66, 19, 70, 61]
name: suv_-17_45_-4_10_20_140_30_420---gt: [ False, 16, 0, 0]---predictions: [0.61, 18, 109, 0]
name: suv_-50_45_-22_35_15_20_60_420---gt: [ True, 49, 114, 154]---predictions: [0.95, 27, 84, 154]
name: sedan2door_-30_15_-36_35_15_80_60_420---gt: [ True, 30, 149, 104]---predictions: [0.85, 23, 111, 105]
name: hatchback_-17_45_-36_10_15_20_30_420---gt: [ True, 16, 111, 97]---predictions: [0.84, 14, 124, 97]
name: suv_-30_15_-22_35_20_140_30_420---gt: [ False, 30, 138, 59]---predictions: [0.53, 14, 102, 59]
name: hybrid_-30_45_-36_10_15_20_60_420---gt: [ True, 30, 119, 133]---predictions: [0.92, 24, 115, 133]
name: suv_-50_15_-36_35_15_230_30_420---gt: [ False, 49, 94, 64]---predictions: [0.50, 11, 84, 64]
name: sedan4door_-30_45_-22_10_15_20_60_420---gt: [ True, 30, 116, 140]---predictions: [0.93, 20, 145, 140]
name: sedan2door_-17_15_-4_10_15_20_60_420---gt: [ True, 16, 120, 131]---predictions: [0.89, 16, 127, 131]
name: hatchback_-30_15_-4_35_20_20_30_420---gt: [ True, 30, 112, 101]---predictions: [0.81, 13, 116, 101]
name: hatchback_-50_45_-22_10_15_140_30_420---gt: [ False, 49, 143, 65]---predictions: [0.59, 19, 109, 65]
name: sedan4door_-30_45_-36_35_20_230_30_420---gt: [ False, 30, 95, 71]---predictions: [0.40, 10, 58, 72]
name: suv_-50_45_-4_35_20_230_60_420---gt: [ True, 49, 88, 52]---predictions: [0.83, 22, 71, 52]
name: hybrid_-30_15_-36_10_20_140_60_420---gt: [ True, 30, 135, 62]---predictions: [0.89, 25, 98, 63]
name: sedan4door_-17_15_-36_10_20_230_30_420---gt: [ False, 16, 96, 71]---predictions: [0.43, 9, 75, 72]
name: sedan2door_-17_45_-22_10_15_80_60_420---gt: [ True, 16, 144, 102]---predictions: [0.87, 25, 114, 102]
name: hatchback_-50_15_-22_10_15_230_60_420---gt: [ True, 49, 93, 60]---predictions: [0.66, 17, 73, 61]
name: hybrid_-30_15_-22_10_20_20_30_420---gt: [ True, 30, 117, 98]---predictions: [0.87, 7, 138, 98]
name: sedan2door_-17_15_-36_35_20_20_30_420---gt: [ True, 16, 118, 101]---predictions: [0.86, 13, 142, 101]
name: sedan2door_-50_45_-36_35_15_230_30_420---gt: [ False, 49, 0, 0]---predictions: [0.45, 13, 71, 0]
name: suv_-17_45_-36_35_20_140_60_420---gt: [ True, 16, 140, 62]---predictions: [0.80, 14, 100, 62]
name: suv_-50_45_-36_35_15_80_30_420---gt: [ True, 49, 154, 88]---predictions: [0.82, 17, 93, 88]
name: suv_-30_15_-36_35_20_20_30_420---gt: [ True, 30, 114, 97]---predictions: [0.86, 10, 96, 98]
name: sedan4door_-30_45_-4_10_15_20_60_420---gt: [ True, 30, 116, 140]---predictions: [0.93, 21, 135, 140]
name: sedan2door_-50_45_-36_10_15_230_30_420---gt: [ False, 49, 0, 0]---predictions: [0.46, 13, 73, 0]
name: hatchback_-17_15_-4_10_15_140_30_420---gt: [ False, 16, 135, 65]---predictions: [0.55, 21, 93, 66]
name: suv_-17_45_-36_35_15_230_30_420---gt: [ False, 16, 107, 74]---predictions: [0.47, 10, 76, 74]
name: suv_-50_45_-4_10_15_230_60_420---gt: [ True, 49, 88, 52]---predictions: [0.86, 19, 59, 52]
name: sedan4door_-50_45_-22_10_15_140_60_420---gt: [ True, 49, 148, 64]---predictions: [0.80, 20, 117, 65]
name: sedan4door_-50_45_-4_35_20_140_30_420---gt: [ False, 49, 142, 65]---predictions: [0.67, 27, 100, 66]
name: hybrid_-17_45_-22_35_20_20_60_420---gt: [ True, 16, 117, 124]---predictions: [0.93, 19, 118, 124]
name: sedan2door_-30_15_-22_35_15_230_30_420---gt: [ False, 30, 0, 0]---predictions: [0.41, 12, 80, 0]
name: sedan4door_-50_15_-36_10_15_140_30_420---gt: [ False, 49, 142, 65]---predictions: [0.53, 22, 105, 66]
name: suv_-50_45_-36_10_20_80_60_420---gt: [ True, 49, 158, 113]---predictions: [0.89, 24, 110, 114]
name: sedan2door_-30_15_-4_35_20_20_30_420---gt: [ True, 30, 121, 106]---predictions: [0.86, 14, 125, 106]
name: hatchback_-17_15_-36_35_20_230_60_420---gt: [ True, 16, 96, 63]---predictions: [0.55, 18, 73, 63]
name: hatchback_-50_45_-4_35_20_140_30_420---gt: [ False, 49, 143, 65]---predictions: [0.61, 15, 110, 65]
name: sedan4door_-50_45_-22_35_15_140_30_420---gt: [ False, 49, 142, 65]---predictions: [0.63, 29, 102, 66]
name: suv_-17_45_-22_10_15_20_30_420---gt: [ True, 16, 112, 93]---predictions: [0.90, 12, 126, 93]
name: suv_-30_15_-22_35_15_20_30_420---gt: [ True, 30, 114, 97]---predictions: [0.89, 9, 114, 98]
name: suv_-17_15_-4_10_15_140_60_420---gt: [ True, 16, 140, 62]---predictions: [0.79, 19, 99, 62]
name: sedan2door_-50_45_-36_10_20_230_60_420---gt: [ True, 49, 88, 61]---predictions: [0.90, 12, 81, 61]
name: sedan2door_-30_45_-36_35_20_230_30_420---gt: [ False, 30, 0, 0]---predictions: [0.44, 11, 74, 0]
name: hybrid_-50_45_-36_35_20_230_30_420---gt: [ False, 49, 88, 69]---predictions: [0.33, 10, 61, 69]
name: sedan4door_-30_15_-4_10_15_140_60_420---gt: [ True, 30, 140, 66]---predictions: [0.86, 20, 137, 67]
name: hatchback_-17_15_-36_35_15_230_30_420---gt: [ False, 16, 99, 72]---predictions: [0.47, 10, 68, 72]
name: hybrid_-50_15_-36_10_15_80_30_420---gt: [ True, 49, 149, 89]---predictions: [0.67, 21, 95, 90]
name: sedan2door_-50_15_-22_10_20_80_30_420---gt: [ True, 49, 155, 94]---predictions: [0.85, 19, 100, 94]
name: suv_-50_15_-4_35_15_230_60_420---gt: [ True, 49, 88, 52]---predictions: [0.78, 17, 71, 52]
name: sedan2door_-17_15_-36_10_20_230_30_420---gt: [ False, 16, 0, 0]---predictions: [0.39, 11, 85, 0]
name: hybrid_-50_15_-22_35_20_230_60_420---gt: [ True, 49, 89, 61]---predictions: [0.62, 18, 65, 61]
name: sedan4door_-30_15_-36_10_15_140_30_420---gt: [ False, 30, 136, 65]---predictions: [0.53, 20, 96, 66]
name: sedan4door_-30_45_-36_10_20_230_60_420---gt: [ True, 30, 91, 66]---predictions: [0.84, 21, 72, 66]
name: sedan4door_-17_45_-4_10_15_140_60_420---gt: [ True, 16, 135, 68]---predictions: [0.81, 17, 131, 69]
name: suv_-50_15_-22_35_15_140_30_420---gt: [ False, 49, 145, 59]---predictions: [0.63, 21, 108, 59]
name: suv_-50_15_-22_10_20_20_60_420---gt: [ True, 49, 114, 154]---predictions: [0.95, 30, 96, 154]
name: suv_-30_45_-4_35_15_20_60_420---gt: [ True, 30, 114, 140]---predictions: [0.94, 18, 67, 141]
name: hatchback_-30_45_-36_35_15_80_30_420---gt: [ True, 30, 142, 90]---predictions: [0.71, 22, 83, 90]
name: hatchback_-17_15_-22_10_15_140_30_420---gt: [ False, 16, 135, 65]---predictions: [0.55, 20, 99, 66]
name: sedan2door_-17_45_-4_35_15_20_60_420---gt: [ True, 16, 120, 131]---predictions: [0.92, 16, 131, 131]
name: suv_-50_45_-22_10_15_80_30_420---gt: [ True, 49, 154, 88]---predictions: [0.83, 20, 98, 88]
name: sedan2door_-50_45_-36_35_20_230_30_420---gt: [ False, 49, 0, 0]---predictions: [0.44, 12, 72, 0]
name: hatchback_-30_15_-36_35_15_20_60_420---gt: [ True, 30, 113, 135]---predictions: [0.90, 26, 97, 135]
name: hybrid_-30_45_-36_10_20_140_60_420---gt: [ True, 30, 135, 62]---predictions: [0.87, 28, 103, 63]
name: hybrid_-30_45_-36_35_15_230_30_420---gt: [ False, 30, 88, 70]---predictions: [0.30, 10, 61, 70]
name: sedan4door_-17_15_-36_10_20_20_30_420---gt: [ True, 16, 113, 99]---predictions: [0.88, 8, 121, 99]
name: hatchback_-30_15_-4_10_20_230_60_420---gt: [ True, 30, 94, 63]---predictions: [0.60, 15, 75, 63]
name: suv_-30_45_-22_35_20_20_60_420---gt: [ True, 30, 114, 140]---predictions: [0.95, 20, 77, 141]
name: suv_-50_15_-36_35_15_140_60_420---gt: [ True, 49, 151, 60]---predictions: [0.75, 22, 108, 60]
name: sedan4door_-50_45_-22_10_20_80_60_420---gt: [ True, 49, 154, 115]---predictions: [0.89, 23, 126, 115]
name: suv_-30_45_-4_35_20_140_60_420---gt: [ True, 30, 144, 60]---predictions: [0.81, 19, 106, 61]
name: hybrid_-17_15_-4_35_15_140_60_420---gt: [ True, 16, 132, 64]---predictions: [0.89, 23, 100, 65]
name: sedan4door_-50_45_-36_10_20_140_60_420---gt: [ True, 49, 148, 64]---predictions: [0.80, 20, 117, 65]
name: suv_-17_15_-4_10_20_230_60_420---gt: [ True, 16, 91, 56]---predictions: [0.67, 12, 57, 57]
name: suv_-17_45_-36_35_20_80_30_420---gt: [ True, 16, 143, 84]---predictions: [0.83, 13, 95, 84]
name: suv_-50_15_-22_35_15_230_30_420---gt: [ False, 49, 94, 64]---predictions: [0.51, 12, 84, 64]
name: suv_-30_45_-4_35_20_80_30_420---gt: [ True, 30, 147, 85]---predictions: [0.84, 15, 87, 86]
name: hatchback_-30_45_-4_35_15_20_60_420---gt: [ True, 30, 113, 135]---predictions: [0.90, 28, 94, 135]
name: suv_-17_15_-36_35_15_140_30_420---gt: [ False, 16, 0, 0]---predictions: [0.65, 16, 120, 0]
name: hatchback_-17_45_-4_10_20_20_60_420---gt: [ True, 16, 112, 126]---predictions: [0.90, 30, 120, 126]
name: sedan2door_-50_45_-4_10_15_80_60_420---gt: [ True, 49, 157, 112]---predictions: [0.86, 23, 132, 112]
name: sedan4door_-30_15_-4_10_20_80_60_420---gt: [ True, 30, 147, 108]---predictions: [0.88, 23, 115, 109]
name: sedan4door_-30_15_-22_10_15_140_30_420---gt: [ False, 30, 136, 65]---predictions: [0.52, 19, 91, 66]
name: sedan2door_-17_15_-36_10_15_140_60_420---gt: [ True, 16, 136, 73]---predictions: [0.83, 20, 138, 73]
name: hatchback_-50_45_-22_35_20_80_60_420---gt: [ True, 49, 150, 113]---predictions: [0.81, 24, 118, 113]
name: hybrid_-30_45_-4_35_20_80_30_420---gt: [ True, 30, 142, 87]---predictions: [0.76, 21, 110, 88]
name: hybrid_-30_15_-4_35_15_80_30_420---gt: [ True, 30, 142, 87]---predictions: [0.71, 20, 91, 88]
name: suv_-50_45_-4_10_15_20_30_420---gt: [ True, 49, 114, 106]---predictions: [0.91, 15, 117, 106]
name: suv_-50_15_-4_35_20_140_30_420---gt: [ False, 49, 145, 59]---predictions: [0.62, 18, 104, 59]
name: suv_-50_45_-4_35_15_140_60_420---gt: [ True, 49, 151, 60]---predictions: [0.78, 20, 98, 60]
name: hatchback_-30_15_-22_10_15_140_60_420---gt: [ True, 30, 142, 67]---predictions: [0.92, 16, 111, 68]
name: hybrid_-50_15_-22_10_20_80_30_420---gt: [ True, 49, 149, 89]---predictions: [0.66, 22, 96, 90]
name: hybrid_-17_15_-36_35_15_80_60_420---gt: [ True, 16, 141, 98]---predictions: [0.89, 18, 104, 98]
name: sedan2door_-30_45_-22_35_20_20_30_420---gt: [ True, 30, 121, 106]---predictions: [0.88, 18, 115, 106]
name: sedan2door_-17_15_-22_10_20_20_30_420---gt: [ True, 16, 118, 101]---predictions: [0.86, 14, 142, 101]
name: hatchback_-30_45_-36_10_20_230_60_420---gt: [ True, 30, 94, 63]---predictions: [0.69, 22, 66, 63]
name: sedan2door_-17_15_-4_10_20_20_60_420---gt: [ True, 16, 120, 131]---predictions: [0.88, 17, 128, 131]
name: sedan2door_-17_15_-4_10_15_230_30_420---gt: [ False, 16, 0, 0]---predictions: [0.41, 12, 83, 0]
name: hybrid_-17_15_-36_35_15_20_60_420---gt: [ True, 16, 117, 124]---predictions: [0.90, 18, 108, 124]
name: hybrid_-17_45_-22_10_20_140_60_420---gt: [ True, 16, 132, 64]---predictions: [0.85, 26, 92, 65]
name: sedan4door_-50_45_-36_35_20_20_30_420---gt: [ True, 49, 116, 114]---predictions: [0.86, 11, 112, 114]
name: sedan2door_-30_15_-4_35_15_80_60_420---gt: [ True, 30, 149, 104]---predictions: [0.85, 23, 110, 105]
name: hybrid_-17_15_-22_10_20_20_30_420---gt: [ True, 16, 116, 94]---predictions: [0.86, 7, 133, 95]
name: sedan4door_-17_15_-36_10_15_80_30_420---gt: [ True, 16, 141, 89]---predictions: [0.79, 25, 90, 89]
name: hatchback_-50_15_-36_10_20_80_60_420---gt: [ True, 49, 150, 113]---predictions: [0.78, 22, 128, 113]
name: sedan4door_-30_45_-22_35_15_20_30_420---gt: [ True, 30, 115, 104]---predictions: [0.88, 10, 110, 104]
name: suv_-17_15_-4_35_15_230_60_420---gt: [ True, 16, 91, 56]---predictions: [0.71, 12, 77, 57]
name: sedan2door_-50_45_-4_10_20_230_30_420---gt: [ False, 49, 0, 0]---predictions: [0.45, 13, 72, 0]
name: hybrid_-30_15_-4_35_20_80_30_420---gt: [ True, 30, 142, 87]---predictions: [0.70, 20, 92, 88]
name: hybrid_-50_15_-4_10_20_230_60_420---gt: [ True, 49, 89, 61]---predictions: [0.61, 18, 65, 61]
name: hatchback_-17_45_-4_35_20_140_60_420---gt: [ True, 16, 138, 69]---predictions: [0.83, 15, 108, 70]
name: sedan4door_-30_45_-22_35_20_140_60_420---gt: [ True, 30, 140, 66]---predictions: [0.80, 23, 128, 67]
name: suv_-17_15_-36_10_15_20_30_420---gt: [ True, 16, 112, 93]---predictions: [0.89, 10, 118, 93]
name: hybrid_-30_15_-36_10_15_20_60_420---gt: [ True, 30, 119, 133]---predictions: [0.87, 22, 104, 133]
name: suv_-17_45_-22_35_15_20_30_420---gt: [ True, 16, 112, 93]---predictions: [0.89, 11, 126, 93]
name: hybrid_-50_45_-36_35_15_140_60_420---gt: [ True, 49, 142, 61]---predictions: [0.87, 31, 103, 61]
name: hatchback_-30_15_-4_35_15_20_60_420---gt: [ True, 30, 113, 135]---predictions: [0.88, 26, 89, 135]
name: hybrid_-17_15_-36_35_20_140_60_420---gt: [ True, 16, 132, 64]---predictions: [0.88, 23, 101, 65]
name: hybrid_-17_45_-4_35_15_230_60_420---gt: [ True, 16, 93, 67]---predictions: [0.68, 16, 59, 68]
name: sedan2door_-50_45_-22_35_20_230_60_420---gt: [ True, 49, 88, 61]---predictions: [0.89, 12, 80, 61]
name: sedan2door_-30_45_-4_10_15_140_60_420---gt: [ True, 30, 140, 70]---predictions: [0.82, 17, 154, 71]
name: sedan2door_-50_15_-4_35_20_140_30_420---gt: [ False, 49, 142, 70]---predictions: [0.58, 21, 97, 71]
name: hybrid_-30_45_-4_35_15_20_30_420---gt: [ True, 30, 117, 98]---predictions: [0.83, 9, 130, 98]
name: sedan2door_-17_45_-4_10_15_140_30_420---gt: [ False, 16, 0, 0]---predictions: [0.65, 18, 80, 0]
name: suv_-50_45_-22_10_15_80_60_420---gt: [ True, 49, 158, 113]---predictions: [0.90, 21, 111, 114]
name: sedan2door_-30_15_-4_35_20_140_60_420---gt: [ True, 30, 140, 70]---predictions: [0.84, 18, 147, 71]
name: hatchback_-50_45_-22_35_15_80_30_420---gt: [ True, 49, 147, 92]---predictions: [0.69, 25, 85, 93]
name: hatchback_-17_45_-4_10_20_230_30_420---gt: [ False, 16, 98, 71]---predictions: [0.39, 8, 72, 72]
name: suv_-30_15_-36_35_15_140_30_420---gt: [ False, 30, 138, 59]---predictions: [0.59, 18, 106, 59]
name: hatchback_-50_15_-22_35_15_80_60_420---gt: [ True, 49, 150, 113]---predictions: [0.82, 27, 114, 113]
name: sedan4door_-17_15_-22_10_20_80_60_420---gt: [ True, 16, 142, 105]---predictions: [0.87, 24, 119, 106]
name: sedan4door_-17_15_-4_35_15_140_60_420---gt: [ True, 16, 135, 68]---predictions: [0.83, 18, 127, 69]
name: hatchback_-50_15_-4_10_20_80_30_420---gt: [ True, 49, 147, 92]---predictions: [0.68, 23, 85, 93]
name: hybrid_-50_45_-36_10_20_230_30_420---gt: [ False, 49, 88, 69]---predictions: [0.33, 10, 61, 69]
name: sedan2door_-17_45_-22_10_15_20_60_420---gt: [ True, 16, 120, 131]---predictions: [0.91, 15, 132, 131]
name: sedan4door_-50_45_-36_35_20_80_30_420---gt: [ True, 49, 151, 94]---predictions: [0.86, 29, 84, 94]
name: sedan4door_-50_15_-22_35_20_80_30_420---gt: [ True, 49, 151, 94]---predictions: [0.85, 27, 91, 94]
name: sedan2door_-30_15_-22_10_15_20_60_420---gt: [ True, 30, 122, 141]---predictions: [0.90, 15, 125, 141]
name: sedan2door_-17_15_-36_10_20_140_60_420---gt: [ True, 16, 136, 73]---predictions: [0.83, 20, 140, 73]
name: suv_-17_15_-22_35_15_230_60_420---gt: [ True, 16, 91, 56]---predictions: [0.65, 12, 78, 56]
name: sedan2door_-50_45_-36_35_15_80_30_420---gt: [ True, 49, 155, 94]---predictions: [0.91, 16, 115, 94]
