name: sedan4door_0_40_-40_20_20_230_30_420---gt: [ False, 28, 82, 149]---predictions: [0.27, 33, 53, 149]
name: hatchback_-40_40_-40_40_40_50_30_420---gt: [ True, 35, 98, 149]---predictions: [0.94, 29, 55, 149]
name: hatchback_0_20_-40_40_0_140_30_420---gt: [ False, 0, 0, 74]---predictions: [0.00, 0, 0, 75]
name: sedan2door_0_0_-20_40_40_230_70_420---gt: [ False, 25, 73, 0]---predictions: [0.22, 31, 38, 0]
name: sedan2door_-40_40_-40_40_40_20_30_420---gt: [ True, 32, 111, 149]---predictions: [0.84, 31, 77, 149]
name: sedan4door_0_20_0_40_0_20_70_420---gt: [ False, 29, 130, 74]---predictions: [0.51, 35, 78, 75]
name: sedan2door_-20_0_-20_20_0_20_30_420---gt: [ True, 31, 101, 0]---predictions: [0.85, 35, 76, 0]
name: hatchback_0_40_-40_20_20_50_70_420---gt: [ False, 33, 125, 149]---predictions: [0.50, 34, 78, 149]
name: hybrid_0_20_-40_0_20_50_30_420---gt: [ False, 33, 91, 74]---predictions: [0.00, 34, 92, 75]
name: sedan4door_-20_40_0_40_20_50_70_420---gt: [ True, 35, 132, 149]---predictions: [0.47, 36, 85, 149]
name: hatchback_0_40_-20_0_0_50_30_420---gt: [ False, 32, 95, 149]---predictions: [0.00, 33, 95, 149]
name: sedan2door_-20_0_-20_40_20_20_30_420---gt: [ True, 31, 101, 0]---predictions: [0.82, 33, 78, 0]
name: sedan4door_0_20_-20_40_20_50_70_420---gt: [ False, 33, 125, 74]---predictions: [0.51, 37, 90, 75]
name: suv_-20_20_-40_0_20_140_70_420---gt: [ True, 38, 68, 74]---predictions: [0.48, 39, 41, 75]
name: sedan2door_-40_0_-20_20_20_140_30_420---gt: [ True, 36, 65, 0]---predictions: [0.84, 32, 74, 0]
name: hatchback_0_20_-20_0_0_50_30_420---gt: [ False, 32, 95, 74]---predictions: [0.00, 33, 95, 75]
name: sedan2door_-40_20_-20_0_20_20_70_420---gt: [ True, 32, 159, 74]---predictions: [0.67, 33, 160, 75]
name: sedan2door_-40_40_-20_40_20_140_30_420---gt: [ True, 36, 65, 149]---predictions: [0.80, 39, 66, 149]
name: hybrid_0_40_0_40_40_140_30_420---gt: [ False, 0, 0, 149]---predictions: [0.00, 0, 0, 149]
name: sedan4door_0_40_-20_20_0_230_30_420---gt: [ False, 28, 82, 149]---predictions: [0.27, 36, 69, 149]
name: sedan2door_-40_20_-20_40_0_140_70_420---gt: [ True, 38, 66, 74]---predictions: [0.83, 41, 51, 75]
name: sedan4door_0_40_-40_0_20_230_30_420---gt: [ False, 0, 0, 149]---predictions: [0.00, 0, 0, 149]
name: suv_0_40_-20_20_20_230_70_420---gt: [ False, 27, 50, 149]---predictions: [0.15, 29, 40, 149]
name: suv_0_20_-20_40_40_20_30_420---gt: [ False, 28, 91, 74]---predictions: [0.62, 30, 73, 75]
name: hatchback_0_20_0_20_40_50_70_420---gt: [ False, 33, 125, 74]---predictions: [0.35, 31, 102, 75]
name: hybrid_-20_0_-40_20_20_140_30_420---gt: [ True, 34, 60, 0]---predictions: [0.63, 31, 77, 0]
name: hatchback_0_20_-40_40_20_20_70_420---gt: [ False, 29, 130, 74]---predictions: [0.50, 31, 75, 75]
name: hybrid_-40_20_0_0_40_20_70_420---gt: [ True, 31, 149, 74]---predictions: [0.67, 32, 150, 75]
name: sedan4door_0_40_0_20_0_140_70_420---gt: [ False, 35, 76, 149]---predictions: [0.25, 32, 43, 149]
name: sedan4door_-20_0_-20_0_40_140_70_420---gt: [ True, 37, 71, 0]---predictions: [0.33, 34, 39, 0]
name: sedan2door_0_40_0_20_20_50_70_420---gt: [ False, 34, 122, 149]---predictions: [0.69, 39, 79, 149]
name: hybrid_0_20_-20_40_0_50_70_420---gt: [ False, 34, 119, 74]---predictions: [0.60, 37, 91, 75]
name: hatchback_-40_20_-40_0_40_20_70_420---gt: [ True, 30, 151, 74]---predictions: [0.67, 30, 151, 75]
name: hatchback_-40_0_-40_40_40_230_30_420---gt: [ True, 25, 70, 0]---predictions: [0.37, 35, 36, 0]
name: hybrid_-40_40_-40_20_0_230_70_420---gt: [ True, 23, 66, 149]---predictions: [0.61, 28, 38, 149]
name: hybrid_0_0_-40_0_20_50_30_420---gt: [ False, 33, 91, 0]---predictions: [0.00, 34, 92, 0]
name: sedan4door_-40_0_0_20_20_140_70_420---gt: [ True, 39, 68, 0]---predictions: [0.70, 34, 35, 0]
name: suv_0_0_-40_20_20_140_30_420---gt: [ False, 0, 0, 0]---predictions: [0.00, 0, 0, 0]
name: hatchback_-40_40_0_20_20_230_30_420---gt: [ True, 25, 70, 149]---predictions: [0.30, 39, 52, 149]
name: hatchback_-20_0_-40_0_20_50_30_420---gt: [ True, 34, 97, 0]---predictions: [0.33, 34, 97, 0]
name: hatchback_-20_0_0_20_20_230_70_420---gt: [ True, 25, 66, 0]---predictions: [0.44, 31, 35, 0]
name: hatchback_0_20_-20_40_0_50_70_420---gt: [ False, 33, 125, 74]---predictions: [0.58, 35, 100, 75]
name: sedan4door_-20_20_0_20_20_20_30_420---gt: [ True, 30, 99, 74]---predictions: [0.94, 32, 86, 75]
name: suv_0_0_0_0_40_230_30_420---gt: [ False, 0, 0, 0]---predictions: [0.00, 0, 0, 0]
name: hatchback_-20_0_-20_40_40_50_30_420---gt: [ True, 34, 97, 0]---predictions: [0.91, 35, 62, 0]
name: suv_-40_40_-40_0_40_20_30_420---gt: [ True, 30, 102, 149]---predictions: [0.95, 30, 94, 149]
name: sedan4door_-20_0_-20_0_20_230_30_420---gt: [ True, 24, 60, 0]---predictions: [0.38, 33, 47, 0]
name: sedan2door_0_20_-40_40_20_230_30_420---gt: [ False, 0, 0, 74]---predictions: [0.00, 0, 0, 75]
name: sedan2door_-20_40_0_40_40_230_70_420---gt: [ True, 23, 69, 149]---predictions: [0.43, 30, 41, 149]
name: sedan4door_-20_40_-20_20_40_20_30_420---gt: [ True, 30, 99, 149]---predictions: [0.97, 30, 85, 149]
name: sedan2door_-40_40_-40_20_20_140_30_420---gt: [ True, 36, 65, 149]---predictions: [0.82, 38, 66, 149]
name: hatchback_-40_20_-40_20_0_230_70_420---gt: [ True, 24, 61, 74]---predictions: [0.77, 28, 36, 75]
name: suv_-20_20_0_40_40_230_30_420---gt: [ True, 28, 74, 74]---predictions: [0.64, 33, 36, 75]
name: hybrid_0_0_0_40_0_230_70_420---gt: [ False, 26, 69, 0]---predictions: [0.17, 30, 36, 0]
name: sedan4door_0_40_-40_20_0_230_30_420---gt: [ False, 28, 82, 149]---predictions: [0.35, 33, 69, 149]
name: hybrid_0_20_-20_20_0_230_30_420---gt: [ False, 0, 0, 74]---predictions: [0.00, 0, 0, 75]
name: hatchback_-20_40_-40_0_20_50_70_420---gt: [ True, 34, 133, 149]---predictions: [0.33, 35, 133, 149]
name: hatchback_-40_0_-20_40_0_140_70_420---gt: [ True, 39, 70, 0]---predictions: [0.57, 37, 46, 0]
name: sedan2door_0_40_-20_40_0_20_70_420---gt: [ False, 31, 129, 149]---predictions: [0.60, 38, 85, 149]
name: sedan4door_0_20_-40_20_0_230_70_420---gt: [ False, 25, 69, 74]---predictions: [0.29, 32, 34, 75]
name: sedan4door_0_40_0_20_20_50_70_420---gt: [ False, 33, 125, 149]---predictions: [0.47, 36, 78, 149]
name: hybrid_-20_0_0_40_20_20_70_420---gt: [ True, 31, 135, 0]---predictions: [0.33, 32, 136, 0]
name: hybrid_0_0_0_40_20_50_30_420---gt: [ False, 33, 91, 0]---predictions: [0.00, 34, 92, 0]
name: sedan2door_-20_0_-20_0_20_230_30_420---gt: [ True, 22, 64, 0]---predictions: [0.33, 23, 65, 0]
name: sedan2door_-40_0_0_0_20_20_30_420---gt: [ True, 32, 111, 0]---predictions: [0.67, 33, 111, 0]
name: hybrid_0_40_0_40_40_50_70_420---gt: [ False, 34, 119, 149]---predictions: [0.66, 37, 92, 149]
name: sedan4door_0_20_-20_20_20_230_70_420---gt: [ False, 25, 69, 74]---predictions: [0.27, 33, 38, 75]
name: sedan2door_-40_40_-40_0_40_20_30_420---gt: [ True, 32, 111, 149]---predictions: [0.67, 33, 111, 149]
name: hybrid_-20_20_-20_20_20_50_70_420---gt: [ True, 35, 125, 74]---predictions: [0.64, 37, 106, 75]
name: hatchback_-20_0_0_40_0_20_30_420---gt: [ True, 30, 97, 0]---predictions: [0.92, 30, 83, 0]
name: hybrid_-40_20_-40_0_40_20_70_420---gt: [ True, 31, 149, 74]---predictions: [0.67, 32, 150, 75]
name: hybrid_0_40_-40_40_40_50_30_420---gt: [ False, 33, 91, 149]---predictions: [0.95, 30, 59, 149]
name: hybrid_0_0_-40_0_40_140_30_420---gt: [ False, 0, 0, 0]---predictions: [0.00, 0, 0, 0]
name: suv_-40_20_-20_0_0_230_30_420---gt: [ True, 0, 0, 74]---predictions: [0.67, 0, 0, 75]
name: hybrid_0_40_0_40_0_140_70_420---gt: [ False, 34, 74, 149]---predictions: [0.31, 34, 52, 149]
name: hybrid_0_40_0_40_20_230_30_420---gt: [ False, 0, 0, 149]---predictions: [0.00, 0, 0, 149]
name: suv_0_0_-40_0_0_50_30_420---gt: [ False, 33, 91, 0]---predictions: [0.00, 34, 92, 0]
name: suv_0_40_0_0_0_140_70_420---gt: [ False, 40, 84, 149]---predictions: [0.56, 34, 40, 149]
name: sedan2door_-40_20_0_40_0_140_70_420---gt: [ True, 38, 66, 74]---predictions: [0.84, 41, 51, 75]
name: hatchback_-40_20_0_40_40_20_30_420---gt: [ True, 30, 105, 74]---predictions: [0.95, 26, 103, 75]
name: sedan2door_-40_0_-20_20_20_140_70_420---gt: [ True, 38, 66, 0]---predictions: [0.84, 40, 43, 0]
name: hybrid_-40_40_-20_0_40_230_30_420---gt: [ True, 23, 70, 149]---predictions: [0.67, 24, 70, 149]
name: suv_0_0_-40_0_40_230_70_420---gt: [ False, 27, 50, 0]---predictions: [0.11, 31, 52, 0]
name: sedan2door_-20_0_-40_40_20_50_30_420---gt: [ True, 36, 99, 0]---predictions: [0.87, 33, 89, 0]
name: hatchback_0_20_0_40_20_230_30_420---gt: [ False, 28, 81, 74]---predictions: [0.24, 36, 51, 75]
name: hatchback_-40_0_0_20_0_140_70_420---gt: [ True, 39, 70, 0]---predictions: [0.49, 35, 39, 0]
name: sedan4door_-20_40_0_40_40_140_30_420---gt: [ True, 35, 66, 149]---predictions: [0.83, 35, 65, 149]
name: sedan4door_-20_20_-40_20_40_20_30_420---gt: [ True, 30, 99, 74]---predictions: [0.97, 29, 88, 75]
name: hatchback_-40_20_0_40_0_50_70_420---gt: [ True, 36, 143, 74]---predictions: [0.69, 34, 91, 75]
name: hybrid_-40_0_0_0_40_20_70_420---gt: [ True, 31, 149, 0]---predictions: [0.67, 32, 150, 0]
name: sedan2door_-40_40_-20_20_0_20_30_420---gt: [ True, 32, 111, 149]---predictions: [0.88, 33, 72, 149]
name: hatchback_0_0_-20_20_20_140_30_420---gt: [ False, 0, 0, 0]---predictions: [0.00, 0, 0, 0]
name: suv_-20_0_-40_0_20_140_30_420---gt: [ True, 36, 58, 0]---predictions: [0.75, 32, 45, 0]
name: hatchback_-40_20_0_20_0_50_70_420---gt: [ True, 36, 143, 74]---predictions: [0.61, 33, 86, 75]
name: sedan4door_0_40_-20_0_20_140_30_420---gt: [ False, 0, 0, 149]---predictions: [0.00, 0, 0, 149]
name: sedan4door_0_0_0_0_0_50_30_420---gt: [ False, 33, 96, 0]---predictions: [0.00, 34, 97, 0]
name: suv_0_40_-20_20_0_140_30_420---gt: [ False, 0, 0, 149]---predictions: [0.00, 0, 0, 149]
name: hatchback_0_20_-40_0_0_50_30_420---gt: [ False, 32, 95, 74]---predictions: [0.00, 33, 95, 75]
name: sedan2door_-20_20_-20_40_20_50_30_420---gt: [ True, 36, 99, 74]---predictions: [0.82, 33, 76, 75]
name: sedan2door_-20_40_-20_40_40_230_30_420---gt: [ True, 22, 64, 149]---predictions: [0.37, 35, 42, 149]
name: suv_-40_40_-40_20_40_20_30_420---gt: [ True, 30, 102, 149]---predictions: [0.95, 29, 94, 149]
name: hybrid_-20_40_-20_40_0_20_30_420---gt: [ True, 31, 94, 149]---predictions: [0.90, 33, 65, 149]
name: hybrid_-20_40_0_0_40_230_70_420---gt: [ True, 24, 71, 149]---predictions: [0.33, 25, 72, 149]
name: sedan4door_0_40_-20_0_20_50_70_420---gt: [ False, 33, 125, 149]---predictions: [0.00, 34, 126, 149]
name: sedan2door_-20_20_-20_40_40_50_70_420---gt: [ True, 36, 129, 74]---predictions: [0.61, 40, 110, 75]
name: sedan2door_-20_0_0_0_0_230_30_420---gt: [ True, 22, 64, 0]---predictions: [0.33, 23, 65, 0]
name: sedan4door_-20_0_-20_0_0_140_70_420---gt: [ True, 37, 71, 0]---predictions: [0.26, 33, 46, 0]
name: sedan2door_-40_40_-40_0_20_20_30_420---gt: [ True, 32, 111, 149]---predictions: [0.67, 33, 111, 149]
name: hatchback_0_0_0_40_40_20_30_420---gt: [ False, 29, 95, 0]---predictions: [0.00, 29, 95, 0]
name: hybrid_-20_0_-20_20_0_50_30_420---gt: [ True, 35, 93, 0]---predictions: [0.85, 33, 64, 0]
name: hybrid_-40_40_-40_40_0_20_30_420---gt: [ True, 31, 102, 149]---predictions: [0.94, 31, 77, 149]
name: hatchback_0_0_-40_20_0_50_30_420---gt: [ False, 32, 95, 0]---predictions: [0.93, 33, 67, 0]
name: hatchback_0_20_0_40_40_50_30_420---gt: [ False, 32, 95, 74]---predictions: [0.86, 34, 62, 75]
name: suv_-40_40_-40_20_0_20_70_420---gt: [ True, 30, 158, 149]---predictions: [0.91, 33, 84, 149]
name: hybrid_-20_0_0_0_0_50_30_420---gt: [ True, 35, 93, 0]---predictions: [0.33, 35, 93, 0]
name: hybrid_0_20_-40_0_0_20_30_420---gt: [ False, 30, 92, 74]---predictions: [0.00, 31, 93, 75]
name: sedan4door_-40_40_0_40_20_140_70_420---gt: [ True, 39, 68, 149]---predictions: [0.68, 36, 46, 149]
name: suv_0_40_-20_0_20_140_70_420---gt: [ False, 40, 84, 149]---predictions: [0.37, 37, 43, 149]
name: hybrid_0_20_0_40_20_140_70_420---gt: [ False, 34, 74, 74]---predictions: [0.18, 38, 55, 75]
name: hybrid_-20_0_0_20_20_230_30_420---gt: [ True, 24, 70, 0]---predictions: [0.41, 33, 47, 0]
name: hatchback_-40_20_0_40_0_230_70_420---gt: [ True, 24, 61, 74]---predictions: [0.84, 27, 33, 75]
name: sedan2door_0_40_-40_0_40_50_30_420---gt: [ False, 34, 98, 149]---predictions: [0.00, 35, 98, 149]
name: suv_0_0_-20_40_40_50_70_420---gt: [ False, 33, 127, 0]---predictions: [0.48, 38, 90, 0]
name: sedan2door_-40_0_-20_40_0_140_70_420---gt: [ True, 38, 66, 0]---predictions: [0.85, 40, 48, 0]
name: suv_-20_40_-40_20_40_230_30_420---gt: [ True, 28, 74, 149]---predictions: [0.48, 32, 42, 149]
name: hatchback_-40_0_-40_40_20_140_70_420---gt: [ True, 39, 70, 0]---predictions: [0.54, 39, 47, 0]
name: hatchback_-40_0_-40_0_20_50_30_420---gt: [ True, 35, 98, 0]---predictions: [0.67, 36, 99, 0]
name: sedan4door_-40_40_0_0_20_50_30_420---gt: [ True, 36, 101, 149]---predictions: [0.67, 37, 101, 149]
name: hatchback_-40_40_0_0_20_140_30_420---gt: [ True, 37, 65, 149]---predictions: [0.85, 29, 57, 149]
name: hybrid_-20_40_-40_40_0_140_30_420---gt: [ True, 34, 60, 149]---predictions: [0.78, 32, 72, 149]
name: suv_-20_20_-40_0_20_20_70_420---gt: [ True, 30, 145, 74]---predictions: [0.33, 31, 145, 75]
name: hybrid_0_40_-20_40_40_230_30_420---gt: [ False, 24, 82, 149]---predictions: [0.34, 36, 47, 149]
name: sedan2door_-20_40_-20_20_0_140_70_420---gt: [ True, 36, 70, 149]---predictions: [0.55, 42, 48, 149]
name: hybrid_-40_40_0_0_40_50_70_420---gt: [ True, 37, 134, 149]---predictions: [0.67, 37, 135, 149]
name: suv_-40_0_-40_40_40_140_70_420---gt: [ True, 40, 64, 0]---predictions: [0.66, 39, 47, 0]
name: hybrid_0_0_-20_0_20_20_70_420---gt: [ False, 30, 125, 0]---predictions: [0.00, 31, 125, 0]
name: sedan2door_0_20_-20_40_20_50_30_420---gt: [ False, 34, 98, 74]---predictions: [0.82, 36, 66, 75]
name: sedan2door_-20_0_-40_40_0_50_30_420---gt: [ True, 36, 99, 0]---predictions: [0.86, 34, 85, 0]
name: sedan4door_0_40_0_0_40_230_30_420---gt: [ False, 0, 0, 149]---predictions: [0.00, 0, 0, 149]
name: hybrid_0_0_-20_0_0_140_70_420---gt: [ False, 34, 74, 0]---predictions: [0.00, 35, 75, 0]
name: suv_0_40_0_20_20_230_70_420---gt: [ False, 27, 50, 149]---predictions: [0.18, 31, 37, 149]
name: suv_-20_20_-40_20_0_20_70_420---gt: [ True, 30, 145, 74]---predictions: [0.73, 34, 83, 75]
name: hybrid_-40_40_-40_40_40_20_70_420---gt: [ True, 31, 149, 149]---predictions: [0.76, 35, 88, 149]
name: hybrid_0_20_-20_20_0_20_30_420---gt: [ False, 30, 92, 74]---predictions: [0.91, 32, 63, 75]
name: sedan4door_0_20_-40_20_0_20_70_420---gt: [ False, 29, 130, 74]---predictions: [0.65, 34, 91, 75]
name: hatchback_-20_20_-20_40_0_50_30_420---gt: [ True, 34, 97, 74]---predictions: [0.90, 35, 65, 75]
name: suv_-40_20_-40_0_40_140_30_420---gt: [ True, 38, 59, 74]---predictions: [0.83, 31, 42, 75]
name: hatchback_0_0_-40_0_20_140_70_420---gt: [ False, 36, 79, 0]---predictions: [0.36, 34, 51, 0]
name: suv_0_0_0_40_40_230_70_420---gt: [ False, 27, 50, 0]---predictions: [0.22, 32, 50, 0]
name: sedan2door_-20_0_-20_0_40_230_30_420---gt: [ True, 22, 64, 0]---predictions: [0.33, 23, 65, 0]
name: sedan4door_-20_0_0_0_20_140_70_420---gt: [ True, 37, 71, 0]---predictions: [0.27, 35, 43, 0]
name: hatchback_-40_40_0_40_0_20_70_420---gt: [ True, 30, 151, 149]---predictions: [0.76, 31, 99, 149]
name: sedan4door_0_0_-20_40_0_230_70_420---gt: [ False, 25, 69, 0]---predictions: [0.25, 32, 45, 0]
name: hybrid_-40_0_-20_20_40_50_30_420---gt: [ True, 36, 95, 0]---predictions: [0.94, 34, 66, 0]
name: hybrid_-20_0_-40_20_20_20_70_420---gt: [ True, 31, 135, 0]---predictions: [0.64, 36, 84, 0]
name: sedan4door_0_20_0_0_20_20_70_420---gt: [ False, 29, 130, 74]---predictions: [0.00, 30, 130, 75]
name: sedan2door_-20_40_-20_0_40_50_30_420---gt: [ True, 36, 99, 149]---predictions: [0.33, 36, 100, 149]
name: hatchback_-20_20_0_0_0_230_30_420---gt: [ True, 0, 0, 74]---predictions: [0.33, 0, 0, 75]
name: sedan4door_0_40_-20_0_20_20_30_420---gt: [ False, 29, 97, 149]---predictions: [0.00, 29, 97, 149]
name: hatchback_0_40_-40_20_20_140_30_420---gt: [ False, 0, 0, 149]---predictions: [0.00, 0, 0, 149]
name: sedan2door_0_20_-20_40_0_230_30_420---gt: [ False, 0, 0, 74]---predictions: [0.00, 0, 0, 75]
name: hybrid_-40_0_-40_0_40_230_30_420---gt: [ True, 23, 70, 0]---predictions: [0.67, 24, 70, 0]
name: hybrid_-40_20_-20_0_0_20_70_420---gt: [ True, 31, 149, 74]---predictions: [0.67, 32, 150, 75]
name: suv_-20_40_-20_0_0_230_30_420---gt: [ True, 0, 0, 149]---predictions: [0.33, 0, 0, 149]
name: sedan2door_-20_40_-40_40_40_50_30_420---gt: [ True, 36, 99, 149]---predictions: [0.86, 34, 72, 149]
name: sedan4door_-20_40_0_20_20_140_30_420---gt: [ True, 35, 66, 149]---predictions: [0.85, 33, 64, 149]
name: hybrid_0_20_0_40_40_230_70_420---gt: [ False, 26, 69, 74]---predictions: [0.41, 32, 44, 75]
name: suv_-20_20_-40_40_20_230_30_420---gt: [ True, 28, 74, 74]---predictions: [0.38, 33, 37, 75]
name: sedan2door_-20_40_-40_0_40_20_30_420---gt: [ True, 31, 101, 149]---predictions: [0.33, 32, 102, 149]
name: hatchback_-40_0_0_40_0_140_70_420---gt: [ True, 39, 70, 0]---predictions: [0.53, 38, 41, 0]
name: sedan4door_-20_0_-20_0_20_50_30_420---gt: [ True, 35, 98, 0]---predictions: [0.33, 35, 98, 0]
name: sedan2door_-40_20_-40_20_0_50_30_420---gt: [ True, 37, 102, 74]---predictions: [0.89, 36, 63, 75]
name: sedan2door_-40_40_0_20_40_140_70_420---gt: [ True, 38, 66, 149]---predictions: [0.91, 45, 43, 149]
name: hatchback_-20_0_-20_0_20_140_30_420---gt: [ True, 36, 65, 0]---predictions: [0.73, 34, 47, 0]
name: hybrid_0_0_-40_40_40_50_70_420---gt: [ False, 34, 119, 0]---predictions: [0.45, 37, 97, 0]
name: hatchback_-20_0_-40_0_20_230_30_420---gt: [ True, 0, 0, 0]---predictions: [0.33, 0, 0, 0]
name: suv_-40_40_-20_40_0_140_70_420---gt: [ True, 40, 64, 149]---predictions: [0.81, 38, 44, 149]
name: suv_-20_20_0_40_40_230_70_420---gt: [ True, 24, 60, 74]---predictions: [0.54, 30, 37, 75]
name: hatchback_0_0_-20_20_40_50_70_420---gt: [ False, 33, 125, 0]---predictions: [0.37, 36, 93, 0]
name: hatchback_-20_0_-20_40_0_140_70_420---gt: [ True, 37, 73, 0]---predictions: [0.40, 37, 47, 0]
name: hatchback_-40_0_-40_0_20_230_70_420---gt: [ True, 24, 61, 0]---predictions: [0.60, 29, 40, 0]
name: hybrid_-40_40_-20_0_20_230_70_420---gt: [ True, 23, 66, 149]---predictions: [0.67, 24, 66, 149]
name: sedan2door_0_0_0_20_20_50_30_420---gt: [ False, 34, 98, 0]---predictions: [0.00, 35, 98, 0]
name: hybrid_0_40_0_0_40_140_70_420---gt: [ False, 34, 74, 149]---predictions: [0.00, 35, 75, 149]
name: sedan4door_-40_0_0_0_0_50_30_420---gt: [ True, 36, 101, 0]---predictions: [0.67, 37, 101, 0]
name: sedan2door_0_40_-20_20_40_20_70_420---gt: [ False, 31, 129, 149]---predictions: [0.49, 37, 88, 149]
name: sedan4door_0_20_-20_40_20_20_30_420---gt: [ False, 29, 97, 74]---predictions: [0.92, 31, 80, 75]
name: hybrid_-20_40_0_20_20_140_30_420---gt: [ True, 34, 60, 149]---predictions: [0.76, 34, 67, 149]
name: hybrid_-40_20_-20_40_40_20_30_420---gt: [ True, 31, 102, 74]---predictions: [0.96, 29, 82, 75]
name: hybrid_-40_0_0_40_40_230_70_420---gt: [ True, 23, 66, 0]---predictions: [0.50, 31, 32, 0]
name: suv_-20_0_0_40_0_230_70_420---gt: [ True, 24, 60, 0]---predictions: [0.40, 29, 37, 0]
name: hatchback_-20_40_-20_40_0_140_70_420---gt: [ True, 37, 73, 149]---predictions: [0.45, 37, 53, 149]
name: sedan4door_-20_20_-20_0_0_230_30_420---gt: [ True, 24, 60, 74]---predictions: [0.39, 36, 54, 75]
name: sedan2door_-40_20_-20_40_40_140_70_420---gt: [ True, 38, 66, 74]---predictions: [0.86, 44, 49, 75]
name: hybrid_-20_40_-40_0_20_50_70_420---gt: [ True, 35, 125, 149]---predictions: [0.33, 36, 126, 149]
name: hatchback_-20_40_-40_0_0_230_30_420---gt: [ True, 0, 0, 149]---predictions: [0.33, 0, 0, 149]
name: sedan2door_-40_0_-20_20_20_230_70_420---gt: [ True, 22, 62, 0]---predictions: [0.71, 31, 36, 0]
name: suv_-40_0_0_40_20_50_30_420---gt: [ True, 36, 95, 0]---predictions: [0.67, 37, 95, 0]
name: suv_-20_40_-40_0_0_50_30_420---gt: [ True, 35, 93, 149]---predictions: [0.33, 35, 93, 149]
name: hatchback_0_20_-40_40_0_20_30_420---gt: [ False, 29, 95, 74]---predictions: [0.90, 30, 78, 75]
name: hybrid_-40_20_0_0_20_20_70_420---gt: [ True, 31, 149, 74]---predictions: [0.67, 32, 150, 75]
name: suv_-20_0_0_0_40_20_70_420---gt: [ True, 30, 145, 0]---predictions: [0.33, 31, 145, 0]
name: hybrid_0_20_-40_20_40_140_30_420---gt: [ False, 0, 0, 74]---predictions: [0.00, 0, 0, 75]
name: suv_-40_40_0_20_40_50_30_420---gt: [ True, 36, 95, 149]---predictions: [0.90, 30, 76, 149]
name: sedan4door_-20_40_-40_20_40_230_30_420---gt: [ True, 25, 72, 149]---predictions: [0.37, 32, 49, 149]
name: sedan2door_-40_40_-40_20_0_140_30_420---gt: [ True, 36, 65, 149]---predictions: [0.83, 38, 66, 149]
name: hybrid_-20_20_-40_0_0_20_70_420---gt: [ True, 31, 135, 74]---predictions: [0.33, 32, 136, 75]
name: suv_-20_20_0_20_0_230_30_420---gt: [ True, 28, 74, 74]---predictions: [0.41, 30, 53, 75]
name: sedan2door_-40_40_-40_40_40_140_30_420---gt: [ True, 36, 65, 149]---predictions: [0.81, 40, 66, 149]
name: sedan2door_-20_0_0_20_20_20_30_420---gt: [ True, 31, 101, 0]---predictions: [0.33, 32, 102, 0]
name: sedan2door_-40_40_-40_0_20_230_70_420---gt: [ True, 22, 62, 149]---predictions: [0.67, 23, 63, 149]
name: hatchback_-40_0_-20_0_0_140_70_420---gt: [ True, 39, 70, 0]---predictions: [0.62, 33, 44, 0]
name: sedan2door_0_0_0_40_40_140_30_420---gt: [ False, 0, 0, 0]---predictions: [0.00, 0, 0, 0]
name: hatchback_-20_40_-20_0_20_20_70_420---gt: [ True, 30, 141, 149]---predictions: [0.33, 30, 141, 149]
name: sedan4door_0_20_0_0_20_20_30_420---gt: [ False, 29, 97, 74]---predictions: [0.00, 29, 97, 75]
name: suv_0_20_-20_20_40_20_30_420---gt: [ False, 28, 91, 74]---predictions: [0.57, 29, 77, 75]
name: sedan4door_0_20_0_40_40_50_70_420---gt: [ False, 33, 125, 74]---predictions: [0.48, 37, 79, 75]
name: sedan2door_-20_40_-20_0_20_230_30_420---gt: [ True, 22, 64, 149]---predictions: [0.33, 23, 65, 149]
name: sedan2door_-40_0_0_40_0_140_30_420---gt: [ True, 36, 65, 0]---predictions: [0.87, 31, 66, 0]
name: suv_-40_20_-40_40_20_20_70_420---gt: [ True, 30, 158, 74]---predictions: [0.84, 36, 86, 75]
name: hatchback_-20_20_-20_0_20_20_70_420---gt: [ True, 30, 141, 74]---predictions: [0.33, 30, 141, 75]
name: hybrid_-20_20_-40_20_40_140_30_420---gt: [ True, 34, 60, 74]---predictions: [0.71, 33, 70, 75]
name: hybrid_0_0_0_40_40_230_30_420---gt: [ False, 24, 82, 0]---predictions: [0.47, 33, 35, 0]
name: hatchback_-20_0_-20_20_20_230_30_420---gt: [ True, 26, 71, 0]---predictions: [0.31, 38, 44, 0]
name: sedan4door_0_0_-40_40_20_140_70_420---gt: [ False, 35, 76, 0]---predictions: [0.41, 37, 43, 0]
name: hybrid_0_40_-20_0_40_140_30_420---gt: [ False, 0, 0, 149]---predictions: [0.00, 0, 0, 149]
name: sedan2door_-40_20_-20_40_20_20_70_420---gt: [ True, 32, 159, 74]---predictions: [0.85, 37, 94, 75]
name: suv_-20_20_-40_40_20_230_70_420---gt: [ True, 24, 60, 74]---predictions: [0.36, 28, 43, 75]
name: sedan4door_-40_0_-20_20_20_140_70_420---gt: [ True, 39, 68, 0]---predictions: [0.68, 36, 39, 0]
name: sedan4door_0_0_-20_0_40_140_30_420---gt: [ False, 0, 0, 0]---predictions: [0.00, 0, 0, 0]
name: hybrid_-20_40_-20_40_0_50_30_420---gt: [ True, 35, 93, 149]---predictions: [0.91, 34, 64, 149]
